Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XYZIIIIIIIIIII
  E23     = YYZIIIIIIIIIII
  E24     = ZYZIIIIIIIIIII
  E25     = XZZIIIIIIIIIII
  E26     = YZZIIIIIIIIIII
  E27     = ZZZIIIIIIIIIII
  E28     = XXIXIIIIIIIIII
  E29     = YXIXIIIIIIIIII
  E30     = ZXIXIIIIIIIIII
  E31     = XYIXIIIIIIIIII
  E32     = YYIXIIIIIIIIII
  E33     = ZYIXIIIIIIIIII
  E34     = XZIXIIIIIIIIII
  E35     = YZIXIIIIIIIIII
  E36     = ZZIXIIIIIIIIII
  E37     = XXIYIIIIIIIIII
  E38     = YXIYIIIIIIIIII
  E39     = ZXIYIIIIIIIIII
  E40     = XYIYIIIIIIIIII
  E41     = YYIYIIIIIIIIII
  E42     = ZYIYIIIIIIIIII
  E43     = XZIYIIIIIIIIII
  E44     = YZIYIIIIIIIIII
  E45     = ZZIYIIIIIIIIII
  E46     = XXIZIIIIIIIIII
  E47     = YXIZIIIIIIIIII
  E48     = ZXIZIIIIIIIIII
  E49     = XYIZIIIIIIIIII
  E50     = YYIZIIIIIIIIII
  E51     = ZYIZIIIIIIIIII
  E52     = XZIZIIIIIIIIII
  E53     = YZIZIIIIIIIIII
  E54     = ZZIZIIIIIIIIII
  E55     = XXIIXIIIIIIIII
  E56     = YXIIXIIIIIIIII
  E57     = ZXIIXIIIIIIIII
  E58     = XYIIXIIIIIIIII
  E59     = YYIIXIIIIIIIII
  E60     = ZYIIXIIIIIIIII
  E61     = XZIIXIIIIIIIII
  E62     = YZIIXIIIIIIIII
  E63     = ZZIIXIIIIIIIII
  E64     = XXIIIXIIIIIIII
  E65     = YXIIIXIIIIIIII
  E66     = ZXIIIXIIIIIIII
  E67     = XYIIIXIIIIIIII
  E68     = YYIIIXIIIIIIII
  E69     = ZYIIIXIIIIIIII
  E70     = XZIIIXIIIIIIII
  E71     = YZIIIXIIIIIIII
  E72     = ZZIIIXIIIIIIII
  E73     = XIXXIIIIIIIIII
  E74     = YIXXIIIIIIIIII
  E75     = ZIXXIIIIIIIIII
  E76     = XIYXIIIIIIIIII
  E77     = YIYXIIIIIIIIII
  E78     = ZIYXIIIIIIIIII
  E79     = XIZXIIIIIIIIII
  E80     = YIZXIIIIIIIIII
  E81     = ZIZXIIIIIIIIII
  E82     = XIXYIIIIIIIIII
  E83     = YIXYIIIIIIIIII
  E84     = ZIXYIIIIIIIIII
  E85     = XIYYIIIIIIIIII
  E86     = YIYYIIIIIIIIII
  E87     = ZIYYIIIIIIIIII
  E88     = XIZYIIIIIIIIII
  E89     = YIZYIIIIIIIIII
  E90     = ZIZYIIIIIIIIII
  E91     = XIXZIIIIIIIIII
  E92     = YIXZIIIIIIIIII
  E93     = ZIXZIIIIIIIIII
  E94     = XIYZIIIIIIIIII
  E95     = YIYZIIIIIIIIII
  E96     = ZIYZIIIIIIIIII
  E97     = XIZZIIIIIIIIII
  E98     = YIZZIIIIIIIIII
  E99     = ZIZZIIIIIIIIII
  E100    = XIXIXIIIIIIIII
  E101    = YIXIXIIIIIIIII
  E102    = ZIXIXIIIIIIIII
  E103    = XIYIXIIIIIIIII
  E104    = YIYIXIIIIIIIII
  E105    = ZIYIXIIIIIIIII
  E106    = XIZIXIIIIIIIII
  E107    = YIZIXIIIIIIIII
  E108    = ZIZIXIIIIIIIII
  E109    = XIXIIXIIIIIIII
  E110    = YIXIIXIIIIIIII
  E111    = ZIXIIXIIIIIIII
  E112    = XIYIIXIIIIIIII
  E113    = YIYIIXIIIIIIII
  E114    = ZIYIIXIIIIIIII
  E115    = XIZIIXIIIIIIII
  E116    = YIZIIXIIIIIIII
  E117    = ZIZIIXIIIIIIII
  E118    = XIIXXIIIIIIIII
  E119    = YIIXXIIIIIIIII
  E120    = ZIIXXIIIIIIIII
  E121    = XIIYXIIIIIIIII
  E122    = YIIYXIIIIIIIII
  E123    = ZIIYXIIIIIIIII
  E124    = XIIZXIIIIIIIII
  E125    = YIIZXIIIIIIIII
  E126    = ZIIZXIIIIIIIII
  E127    = XIIXIXIIIIIIII
  E128    = YIIXIXIIIIIIII
  E129    = ZIIXIXIIIIIIII
  E130    = XIIYIXIIIIIIII
  E131    = YIIYIXIIIIIIII
  E132    = ZIIYIXIIIIIIII
  E133    = XIIZIXIIIIIIII
  E134    = YIIZIXIIIIIIII
  E135    = ZIIZIXIIIIIIII
  E136    = XIIIXXIIIIIIII
  E137    = YIIIXXIIIIIIII
  E138    = ZIIIXXIIIIIIII
  E139    = XIIIYIYIIIIIII
  E140    = YIIIYIYIIIIIII
  E141    = ZIIIYIYIIIIIII
  E142    = XIIIZIYIIIIIII
  E143    = YIIIZIYIIIIIII
  E144    = ZIIIZIYIIIIIII
  E145    = XIIIYIIIIIZIII
  E146    = YIIIYIIIIIZIII
  E147    = ZIIIYIIIIIZIII
  E148    = XIIIZIIIIIZIII
  E149    = YIIIZIIIIIZIII
  E150    = ZIIIZIIIIIZIII
  E151    = XIIIIYIYIIIIII
  E152    = YIIIIYIYIIIIII
  E153    = ZIIIIYIYIIIIII
  E154    = XIIIIZIYIIIIII
  E155    = YIIIIZIYIIIIII
  E156    = ZIIIIZIYIIIIII
  E157    = XIIIIYIIIIIXII
  E158    = YIIIIYIIIIIXII
  E159    = ZIIIIYIIIIIXII
  E160    = XIIIIZIIIIIXII
  E161    = YIIIIZIIIIIXII
  E162    = ZIIIIZIIIIIXII
  E163    = XIIIIIZZIIIIII
  E164    = YIIIIIZZIIIIII
  E165    = ZIIIIIZZIIIIII
  E166    = XIIIIIXIZIIIII
  E167    = YIIIIIXIZIIIII
  E168    = ZIIIIIXIZIIIII
  E169    = XIIIIIXIIZIIII
  E170    = YIIIIIXIIZIIII
  E171    = ZIIIIIXIIZIIII
  E172    = XIIIIIYIIIZIII
  E173    = YIIIIIYIIIZIII
  E174    = ZIIIIIYIIIZIII
  E175    = XIIIIIXIIIIZII
  E176    = YIIIIIXIIIIZII
  E177    = ZIIIIIXIIIIZII
  E178    = XIIIIIZIIIIIZI
  E179    = YIIIIIZIIIIIZI
  E180    = ZIIIIIZIIIIIZI
  E181    = XIIIIIZIIIIIIZ
  E182    = YIIIIIZIIIIIIZ
  E183    = ZIIIIIZIIIIIIZ
  E184    = XIIIIIIXXIIIII
  E185    = YIIIIIIXXIIIII
  E186    = ZIIIIIIXXIIIII
  E187    = XIIIIIIXIXIIII
  E188    = YIIIIIIXIXIIII
  E189    = ZIIIIIIXIXIIII
  E190    = XIIIIIIXIIXIII
  E191    = YIIIIIIXIIXIII
  E192    = ZIIIIIIXIIXIII
  E193    = XIIIIIIYIIIXII
  E194    = YIIIIIIYIIIXII
  E195    = ZIIIIIIYIIIXII
  E196    = XIIIIIIZIIIIZI
  E197    = YIIIIIIZIIIIZI
  E198    = ZIIIIIIZIIIIZI
  E199    = XIIIIIIZIIIIIZ
  E200    = YIIIIIIZIIIIIZ
  E201    = ZIIIIIIZIIIIIZ
  E202    = XIIIIIIIXXIIII
  E203    = YIIIIIIIXXIIII
  E204    = ZIIIIIIIXXIIII
  E205    = XIIIIIIIYYIIII
  E206    = YIIIIIIIYYIIII
  E207    = ZIIIIIIIYYIIII
  E208    = XIIIIIIIZZIIII
  E209    = YIIIIIIIZZIIII
  E210    = ZIIIIIIIZZIIII
  E211    = XIIIIIIIXIXIII
  E212    = YIIIIIIIXIXIII
  E213    = ZIIIIIIIXIXIII
  E214    = XIIIIIIIZIIZII
  E215    = YIIIIIIIZIIZII
  E216    = ZIIIIIIIZIIZII
  E217    = XIIIIIIIYIIIXI
  E218    = YIIIIIIIYIIIXI
  E219    = ZIIIIIIIYIIIXI
  E220    = XIIIIIIIYIIIIX
  E221    = YIIIIIIIYIIIIX
  E222    = ZIIIIIIIYIIIIX
  E223    = XIIIIIIIIXXIII
  E224    = YIIIIIIIIXXIII
  E225    = ZIIIIIIIIXXIII
  E226    = XIIIIIIIIZIZII
  E227    = YIIIIIIIIZIZII
  E228    = ZIIIIIIIIZIZII
  E229    = XIIIIIIIIYIIXI
  E230    = YIIIIIIIIYIIXI
  E231    = ZIIIIIIIIYIIXI
  E232    = XIIIIIIIIYIIIX
  E233    = YIIIIIIIIYIIIX
  E234    = ZIIIIIIIIYIIIX
  E235    = XIIIIIIIIIYYII
  E236    = YIIIIIIIIIYYII
  E237    = ZIIIIIIIIIYYII
  E238    = XIIIIIIIIIYIYI
  E239    = YIIIIIIIIIYIYI
  E240    = ZIIIIIIIIIYIYI
  E241    = XIIIIIIIIIYIIY
  E242    = YIIIIIIIIIYIIY
  E243    = ZIIIIIIIIIYIIY
  E244    = XIIIIIIIIIIYYI
  E245    = YIIIIIIIIIIYYI
  E246    = ZIIIIIIIIIIYYI
  E247    = XIIIIIIIIIIYIY
  E248    = YIIIIIIIIIIYIY
  E249    = ZIIIIIIIIIIYIY
  E250    = XIIIIIIIIIIIXX
  E251    = YIIIIIIIIIIIXX
  E252    = ZIIIIIIIIIIIXX
  E253    = XIIIIIIIIIIIYY
  E254    = YIIIIIIIIIIIYY
  E255    = ZIIIIIIIIIIIYY
  E256    = XIIIIIIIIIIIZZ
  E257    = YIIIIIIIIIIIZZ
  E258    = ZIIIIIIIIIIIZZ
  E259    = IXXXIIIIIIIIII
  E260    = IYXXIIIIIIIIII
  E261    = IZXXIIIIIIIIII
  E262    = IXYXIIIIIIIIII
  E263    = IYYXIIIIIIIIII
  E264    = IZYXIIIIIIIIII
  E265    = IXZXIIIIIIIIII
  E266    = IYZXIIIIIIIIII
  E267    = IZZXIIIIIIIIII
  E268    = IXXYIIIIIIIIII
  E269    = IYXYIIIIIIIIII
  E270    = IZXYIIIIIIIIII
  E271    = IXYYIIIIIIIIII
  E272    = IYYYIIIIIIIIII
  E273    = IZYYIIIIIIIIII
  E274    = IXZYIIIIIIIIII
  E275    = IYZYIIIIIIIIII
  E276    = IZZYIIIIIIIIII
  E277    = IXXZIIIIIIIIII
  E278    = IYXZIIIIIIIIII
  E279    = IZXZIIIIIIIIII
  E280    = IXYZIIIIIIIIII
  E281    = IYYZIIIIIIIIII
  E282    = IZYZIIIIIIIIII
  E283    = IXZZIIIIIIIIII
  E284    = IYZZIIIIIIIIII
  E285    = IZZZIIIIIIIIII
  E286    = IXXIXIIIIIIIII
  E287    = IYXIXIIIIIIIII
  E288    = IZXIXIIIIIIIII
  E289    = IXYIXIIIIIIIII
  E290    = IYYIXIIIIIIIII
  E291    = IZYIXIIIIIIIII
  E292    = IXZIXIIIIIIIII
  E293    = IYZIXIIIIIIIII
  E294    = IZZIXIIIIIIIII
  E295    = IXXIIXIIIIIIII
  E296    = IYXIIXIIIIIIII
  E297    = IZXIIXIIIIIIII
  E298    = IXYIIXIIIIIIII
  E299    = IYYIIXIIIIIIII
  E300    = IZYIIXIIIIIIII
  E301    = IXZIIXIIIIIIII
  E302    = IYZIIXIIIIIIII
  E303    = IZZIIXIIIIIIII
  E304    = IXIXXIIIIIIIII
  E305    = IYIXXIIIIIIIII
  E306    = IZIXXIIIIIIIII
  E307    = IXIYXIIIIIIIII
  E308    = IYIYXIIIIIIIII
  E309    = IZIYXIIIIIIIII
  E310    = IXIZXIIIIIIIII
  E311    = IYIZXIIIIIIIII
  E312    = IZIZXIIIIIIIII
  E313    = IXIXIXIIIIIIII
  E314    = IYIXIXIIIIIIII
  E315    = IZIXIXIIIIIIII
  E316    = IXIYIXIIIIIIII
  E317    = IYIYIXIIIIIIII
  E318    = IZIYIXIIIIIIII
  E319    = IXIZIXIIIIIIII
  E320    = IYIZIXIIIIIIII
  E321    = IZIZIXIIIIIIII
  E322    = IXIIXXIIIIIIII
  E323    = IYIIXXIIIIIIII
  E324    = IZIIXXIIIIIIII
  E325    = IXIIYIYIIIIIII
  E326    = IYIIYIYIIIIIII
  E327    = IZIIYIYIIIIIII
  E328    = IXIIZIYIIIIIII
  E329    = IYIIZIYIIIIIII
  E330    = IZIIZIYIIIIIII
  E331    = IXIIYIIIIIZIII
  E332    = IYIIYIIIIIZIII
  E333    = IZIIYIIIIIZIII
  E334    = IXIIZIIIIIZIII
  E335    = IYIIZIIIIIZIII
  E336    = IZIIZIIIIIZIII
  E337    = IXIIIYIYIIIIII
  E338    = IYIIIYIYIIIIII
  E339    = IZIIIYIYIIIIII
  E340    = IXIIIZIYIIIIII
  E341    = IYIIIZIYIIIIII
  E342    = IZIIIZIYIIIIII
  E343    = IXIIIYIIIIIXII
  E344    = IYIIIYIIIIIXII
  E345    = IZIIIYIIIIIXII
  E346    = IXIIIZIIIIIXII
  E347    = IYIIIZIIIIIXII
  E348    = IZIIIZIIIIIXII
  E349    = IXIIIIZZIIIIII
  E350    = IYIIIIZZIIIIII
  E351    = IZIIIIZZIIIIII
  E352    = IXIIIIXIZIIIII
  E353    = IYIIIIXIZIIIII
  E354    = IZIIIIXIZIIIII
  E355    = IXIIIIXIIZIIII
  E356    = IYIIIIXIIZIIII
  E357    = IZIIIIXIIZIIII
  E358    = IXIIIIYIIIZIII
  E359    = IYIIIIYIIIZIII
  E360    = IZIIIIYIIIZIII
  E361    = IXIIIIXIIIIZII
  E362    = IYIIIIXIIIIZII
  E363    = IZIIIIXIIIIZII
  E364    = IXIIIIZIIIIIZI
  E365    = IYIIIIZIIIIIZI
  E366    = IZIIIIZIIIIIZI
  E367    = IXIIIIZIIIIIIZ
  E368    = IYIIIIZIIIIIIZ
  E369    = IZIIIIZIIIIIIZ
  E370    = IXIIIIIXXIIIII
  E371    = IYIIIIIXXIIIII
  E372    = IZIIIIIXXIIIII
  E373    = IXIIIIIXIXIIII
  E374    = IYIIIIIXIXIIII
  E375    = IZIIIIIXIXIIII
  E376    = IXIIIIIXIIXIII
  E377    = IYIIIIIXIIXIII
  E378    = IZIIIIIXIIXIII
  E379    = IXIIIIIYIIIXII
  E380    = IYIIIIIYIIIXII
  E381    = IZIIIIIYIIIXII
  E382    = IXIIIIIZIIIIZI
  E383    = IYIIIIIZIIIIZI
  E384    = IZIIIIIZIIIIZI
  E385    = IXIIIIIZIIIIIZ
  E386    = IYIIIIIZIIIIIZ
  E387    = IZIIIIIZIIIIIZ
  E388    = IXIIIIIIXXIIII
  E389    = IYIIIIIIXXIIII
  E390    = IZIIIIIIXXIIII
  E391    = IXIIIIIIYYIIII
  E392    = IYIIIIIIYYIIII
  E393    = IZIIIIIIYYIIII
  E394    = IXIIIIIIZZIIII
  E395    = IYIIIIIIZZIIII
  E396    = IZIIIIIIZZIIII
  E397    = IXIIIIIIXIXIII
  E398    = IYIIIIIIXIXIII
  E399    = IZIIIIIIXIXIII
  E400    = IXIIIIIIZIIZII
  E401    = IYIIIIIIZIIZII
  E402    = IZIIIIIIZIIZII
  E403    = IXIIIIIIYIIIXI
  E404    = IYIIIIIIYIIIXI
  E405    = IZIIIIIIYIIIXI
  E406    = IXIIIIIIYIIIIX
  E407    = IYIIIIIIYIIIIX
  E408    = IZIIIIIIYIIIIX
  E409    = IXIIIIIIIXXIII
  E410    = IYIIIIIIIXXIII
  E411    = IZIIIIIIIXXIII
  E412    = IXIIIIIIIZIZII
  E413    = IYIIIIIIIZIZII
  E414    = IZIIIIIIIZIZII
  E415    = IXIIIIIIIYIIXI
  E416    = IYIIIIIIIYIIXI
  E417    = IZIIIIIIIYIIXI
  E418    = IXIIIIIIIYIIIX
  E419    = IYIIIIIIIYIIIX
  E420    = IZIIIIIIIYIIIX
  E421    = IXIIIIIIIIYYII
  E422    = IYIIIIIIIIYYII
  E423    = IZIIIIIIIIYYII
  E424    = IXIIIIIIIIYIYI
  E425    = IYIIIIIIIIYIYI
  E426    = IZIIIIIIIIYIYI
  E427    = IXIIIIIIIIYIIY
  E428    = IYIIIIIIIIYIIY
  E429    = IZIIIIIIIIYIIY
  E430    = IXIIIIIIIIIYYI
  E431    = IYIIIIIIIIIYYI
  E432    = IZIIIIIIIIIYYI
  E433    = IXIIIIIIIIIYIY
  E434    = IYIIIIIIIIIYIY
  E435    = IZIIIIIIIIIYIY
  E436    = IXIIIIIIIIIIXX
  E437    = IYIIIIIIIIIIXX
  E438    = IZIIIIIIIIIIXX
  E439    = IXIIIIIIIIIIYY
  E440    = IYIIIIIIIIIIYY
  E441    = IZIIIIIIIIIIYY
  E442    = IXIIIIIIIIIIZZ
  E443    = IYIIIIIIIIIIZZ
  E444    = IZIIIIIIIIIIZZ
  E445    = IIXXXIIIIIIIII
  E446    = IIYXXIIIIIIIII
  E447    = IIZXXIIIIIIIII
  E448    = IIXYXIIIIIIIII
  E449    = IIYYXIIIIIIIII
  E450    = IIZYXIIIIIIIII
  E451    = IIXZXIIIIIIIII
  E452    = IIYZXIIIIIIIII
  E453    = IIZZXIIIIIIIII
  E454    = IIXXIXIIIIIIII
  E455    = IIYXIXIIIIIIII
  E456    = IIZXIXIIIIIIII
  E457    = IIXYIXIIIIIIII
  E458    = IIYYIXIIIIIIII
  E459    = IIZYIXIIIIIIII
  E460    = IIXZIXIIIIIIII
  E461    = IIYZIXIIIIIIII
  E462    = IIZZIXIIIIIIII
  E463    = IIXIXXIIIIIIII
  E464    = IIYIXXIIIIIIII
  E465    = IIZIXXIIIIIIII
  E466    = IIXIYIYIIIIIII
  E467    = IIYIYIYIIIIIII
  E468    = IIZIYIYIIIIIII
  E469    = IIXIZIYIIIIIII
  E470    = IIYIZIYIIIIIII
  E471    = IIZIZIYIIIIIII
  E472    = IIXIYIIIIIZIII
  E473    = IIYIYIIIIIZIII
  E474    = IIZIYIIIIIZIII
  E475    = IIXIZIIIIIZIII
  E476    = IIYIZIIIIIZIII
  E477    = IIZIZIIIIIZIII
  E478    = IIXIIYIYIIIIII
  E479    = IIYIIYIYIIIIII
  E480    = IIZIIYIYIIIIII
  E481    = IIXIIZIYIIIIII
  E482    = IIYIIZIYIIIIII
  E483    = IIZIIZIYIIIIII
  E484    = IIXIIYIIIIIXII
  E485    = IIYIIYIIIIIXII
  E486    = IIZIIYIIIIIXII
  E487    = IIXIIZIIIIIXII
  E488    = IIYIIZIIIIIXII
  E489    = IIZIIZIIIIIXII
  E490    = IIXIIIZZIIIIII
  E491    = IIYIIIZZIIIIII
  E492    = IIZIIIZZIIIIII
  E493    = IIXIIIXIZIIIII
  E494    = IIYIIIXIZIIIII
  E495    = IIZIIIXIZIIIII
  E496    = IIXIIIXIIZIIII
  E497    = IIYIIIXIIZIIII
  E498    = IIZIIIXIIZIIII
  E499    = IIXIIIYIIIZIII
  E500    = IIYIIIYIIIZIII
  E501    = IIZIIIYIIIZIII
  E502    = IIXIIIXIIIIZII
  E503    = IIYIIIXIIIIZII
  E504    = IIZIIIXIIIIZII
  E505    = IIXIIIZIIIIIZI
  E506    = IIYIIIZIIIIIZI
  E507    = IIZIIIZIIIIIZI
  E508    = IIXIIIZIIIIIIZ
  E509    = IIYIIIZIIIIIIZ
  E510    = IIZIIIZIIIIIIZ
  E511    = IIXIIIIXXIIIII
  E512    = IIYIIIIXXIIIII
  E513    = IIZIIIIXXIIIII
  E514    = IIXIIIIXIXIIII
  E515    = IIYIIIIXIXIIII
  E516    = IIZIIIIXIXIIII
  E517    = IIXIIIIXIIXIII
  E518    = IIYIIIIXIIXIII
  E519    = IIZIIIIXIIXIII
  E520    = IIXIIIIYIIIXII
  E521    = IIYIIIIYIIIXII
  E522    = IIZIIIIYIIIXII
  E523    = IIXIIIIZIIIIZI
  E524    = IIYIIIIZIIIIZI
  E525    = IIZIIIIZIIIIZI
  E526    = IIXIIIIZIIIIIZ
  E527    = IIYIIIIZIIIIIZ
  E528    = IIZIIIIZIIIIIZ
  E529    = IIXIIIIIXXIIII
  E530    = IIYIIIIIXXIIII
  E531    = IIZIIIIIXXIIII
  E532    = IIXIIIIIYYIIII
  E533    = IIYIIIIIYYIIII
  E534    = IIZIIIIIYYIIII
  E535    = IIXIIIIIZZIIII
  E536    = IIYIIIIIZZIIII
  E537    = IIZIIIIIZZIIII
  E538    = IIXIIIIIXIXIII
  E539    = IIYIIIIIXIXIII
  E540    = IIZIIIIIXIXIII
  E541    = IIXIIIIIZIIZII
  E542    = IIYIIIIIZIIZII
  E543    = IIZIIIIIZIIZII
  E544    = IIXIIIIIYIIIXI
  E545    = IIYIIIIIYIIIXI
  E546    = IIZIIIIIYIIIXI
  E547    = IIXIIIIIYIIIIX
  E548    = IIYIIIIIYIIIIX
  E549    = IIZIIIIIYIIIIX
  E550    = IIXIIIIIIXXIII
  E551    = IIYIIIIIIXXIII
  E552    = IIZIIIIIIXXIII
  E553    = IIXIIIIIIZIZII
  E554    = IIYIIIIIIZIZII
  E555    = IIZIIIIIIZIZII
  E556    = IIXIIIIIIYIIXI
  E557    = IIYIIIIIIYIIXI
  E558    = IIZIIIIIIYIIXI
  E559    = IIXIIIIIIYIIIX
  E560    = IIYIIIIIIYIIIX
  E561    = IIZIIIIIIYIIIX
  E562    = IIXIIIIIIIYYII
  E563    = IIYIIIIIIIYYII
  E564    = IIZIIIIIIIYYII
  E565    = IIXIIIIIIIYIYI
  E566    = IIYIIIIIIIYIYI
  E567    = IIZIIIIIIIYIYI
  E568    = IIXIIIIIIIYIIY
  E569    = IIYIIIIIIIYIIY
  E570    = IIZIIIIIIIYIIY
  E571    = IIXIIIIIIIIYYI
  E572    = IIYIIIIIIIIYYI
  E573    = IIZIIIIIIIIYYI
  E574    = IIXIIIIIIIIYIY
  E575    = IIYIIIIIIIIYIY
  E576    = IIZIIIIIIIIYIY
  E577    = IIXIIIIIIIIIXX
  E578    = IIYIIIIIIIIIXX
  E579    = IIZIIIIIIIIIXX
  E580    = IIXIIIIIIIIIYY
  E581    = IIYIIIIIIIIIYY
  E582    = IIZIIIIIIIIIYY
  E583    = IIXIIIIIIIIIZZ
