Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XYZIIIIIIIIIII
  E23     = YYZIIIIIIIIIII
  E24     = ZYZIIIIIIIIIII
  E25     = XZZIIIIIIIIIII
  E26     = YZZIIIIIIIIIII
  E27     = ZZZIIIIIIIIIII
  E28     = XXIXIIIIIIIIII
  E29     = YXIXIIIIIIIIII
  E30     = ZXIXIIIIIIIIII
  E31     = XYIXIIIIIIIIII
  E32     = YYIXIIIIIIIIII
  E33     = ZYIXIIIIIIIIII
  E34     = XZIXIIIIIIIIII
  E35     = YZIXIIIIIIIIII
  E36     = ZZIXIIIIIIIIII
  E37     = XXIYIIIIIIIIII
  E38     = YXIYIIIIIIIIII
  E39     = ZXIYIIIIIIIIII
  E40     = XYIYIIIIIIIIII
  E41     = YYIYIIIIIIIIII
  E42     = ZYIYIIIIIIIIII
  E43     = XZIYIIIIIIIIII
  E44     = YZIYIIIIIIIIII
  E45     = ZZIYIIIIIIIIII
  E46     = XXIZIIIIIIIIII
  E47     = YXIZIIIIIIIIII
  E48     = ZXIZIIIIIIIIII
  E49     = XYIZIIIIIIIIII
  E50     = YYIZIIIIIIIIII
  E51     = ZYIZIIIIIIIIII
  E52     = XZIZIIIIIIIIII
  E53     = YZIZIIIIIIIIII
  E54     = ZZIZIIIIIIIIII
  E55     = XXIIXIIIIIIIII
  E56     = YXIIXIIIIIIIII
  E57     = ZXIIXIIIIIIIII
  E58     = XYIIXIIIIIIIII
  E59     = YYIIXIIIIIIIII
  E60     = ZYIIXIIIIIIIII
  E61     = XZIIXIIIIIIIII
  E62     = YZIIXIIIIIIIII
  E63     = ZZIIXIIIIIIIII
  E64     = XXIIIXIIIIIIII
  E65     = YXIIIXIIIIIIII
  E66     = ZXIIIXIIIIIIII
  E67     = XYIIIXIIIIIIII
  E68     = YYIIIXIIIIIIII
  E69     = ZYIIIXIIIIIIII
  E70     = XZIIIXIIIIIIII
  E71     = YZIIIXIIIIIIII
  E72     = ZZIIIXIIIIIIII
  E73     = XIXXIIIIIIIIII
  E74     = YIXXIIIIIIIIII
  E75     = ZIXXIIIIIIIIII
  E76     = XIYXIIIIIIIIII
  E77     = YIYXIIIIIIIIII
  E78     = ZIYXIIIIIIIIII
  E79     = XIZXIIIIIIIIII
  E80     = YIZXIIIIIIIIII
  E81     = ZIZXIIIIIIIIII
  E82     = XIXYIIIIIIIIII
  E83     = YIXYIIIIIIIIII
  E84     = ZIXYIIIIIIIIII
  E85     = XIYYIIIIIIIIII
  E86     = YIYYIIIIIIIIII
  E87     = ZIYYIIIIIIIIII
  E88     = XIZYIIIIIIIIII
  E89     = YIZYIIIIIIIIII
  E90     = ZIZYIIIIIIIIII
  E91     = XIXZIIIIIIIIII
  E92     = YIXZIIIIIIIIII
  E93     = ZIXZIIIIIIIIII
  E94     = XIYZIIIIIIIIII
  E95     = YIYZIIIIIIIIII
  E96     = ZIYZIIIIIIIIII
  E97     = XIZZIIIIIIIIII
  E98     = YIZZIIIIIIIIII
  E99     = ZIZZIIIIIIIIII
  E100    = XIXIXIIIIIIIII
  E101    = YIXIXIIIIIIIII
  E102    = ZIXIXIIIIIIIII
  E103    = XIYIXIIIIIIIII
  E104    = YIYIXIIIIIIIII
  E105    = ZIYIXIIIIIIIII
  E106    = XIZIXIIIIIIIII
  E107    = YIZIXIIIIIIIII
  E108    = ZIZIXIIIIIIIII
  E109    = XIXIIXIIIIIIII
  E110    = YIXIIXIIIIIIII
  E111    = ZIXIIXIIIIIIII
  E112    = XIYIIXIIIIIIII
  E113    = YIYIIXIIIIIIII
  E114    = ZIYIIXIIIIIIII
  E115    = XIZIIXIIIIIIII
  E116    = YIZIIXIIIIIIII
  E117    = ZIZIIXIIIIIIII
  E118    = XIIXXIIIIIIIII
  E119    = YIIXXIIIIIIIII
  E120    = ZIIXXIIIIIIIII
  E121    = XIIYXIIIIIIIII
  E122    = YIIYXIIIIIIIII
  E123    = ZIIYXIIIIIIIII
  E124    = XIIZXIIIIIIIII
  E125    = YIIZXIIIIIIIII
  E126    = ZIIZXIIIIIIIII
  E127    = XIIXIXIIIIIIII
  E128    = YIIXIXIIIIIIII
  E129    = ZIIXIXIIIIIIII
  E130    = XIIYIXIIIIIIII
  E131    = YIIYIXIIIIIIII
  E132    = ZIIYIXIIIIIIII
  E133    = XIIZIXIIIIIIII
  E134    = YIIZIXIIIIIIII
  E135    = ZIIZIXIIIIIIII
  E136    = XIIIXXIIIIIIII
  E137    = YIIIXXIIIIIIII
  E138    = ZIIIXXIIIIIIII
  E139    = XIIIYIZIIIIIII
  E140    = YIIIYIZIIIIIII
  E141    = ZIIIYIZIIIIIII
  E142    = XIIIZIZIIIIIII
  E143    = YIIIZIZIIIIIII
  E144    = ZIIIZIZIIIIIII
  E145    = XIIIYIIZIIIIII
  E146    = YIIIYIIZIIIIII
  E147    = ZIIIYIIZIIIIII
  E148    = XIIIZIIZIIIIII
  E149    = YIIIZIIZIIIIII
  E150    = ZIIIZIIZIIIIII
  E151    = XIIIIYIIYIIIII
  E152    = YIIIIYIIYIIIII
  E153    = ZIIIIYIIYIIIII
  E154    = XIIIIZIIYIIIII
  E155    = YIIIIZIIYIIIII
  E156    = ZIIIIZIIYIIIII
  E157    = XIIIIYIIIYIIII
  E158    = YIIIIYIIIYIIII
  E159    = ZIIIIYIIIYIIII
  E160    = XIIIIZIIIYIIII
  E161    = YIIIIZIIIYIIII
  E162    = ZIIIIZIIIYIIII
  E163    = XIIIIIZZIIIIII
  E164    = YIIIIIZZIIIIII
  E165    = ZIIIIIZZIIIIII
  E166    = XIIIIIXIZIIIII
  E167    = YIIIIIXIZIIIII
  E168    = ZIIIIIXIZIIIII
  E169    = XIIIIIYIIZIIII
  E170    = YIIIIIYIIZIIII
  E171    = ZIIIIIYIIZIIII
  E172    = XIIIIIYIIIZIII
  E173    = YIIIIIYIIIZIII
  E174    = ZIIIIIYIIIZIII
  E175    = XIIIIIYIIIIZII
  E176    = YIIIIIYIIIIZII
  E177    = ZIIIIIYIIIIZII
  E178    = XIIIIIXIIIIIZI
  E179    = YIIIIIXIIIIIZI
  E180    = ZIIIIIXIIIIIZI
  E181    = XIIIIIXIIIIIIZ
  E182    = YIIIIIXIIIIIIZ
  E183    = ZIIIIIXIIIIIIZ
  E184    = XIIIIIIXXIIIII
  E185    = YIIIIIIXXIIIII
  E186    = ZIIIIIIXXIIIII
  E187    = XIIIIIIYIXIIII
  E188    = YIIIIIIYIXIIII
  E189    = ZIIIIIIYIXIIII
  E190    = XIIIIIIXIIXIII
  E191    = YIIIIIIXIIXIII
  E192    = ZIIIIIIXIIXIII
  E193    = XIIIIIIXIIIXII
  E194    = YIIIIIIXIIIXII
  E195    = ZIIIIIIXIIIXII
  E196    = XIIIIIIYIIIIXI
  E197    = YIIIIIIYIIIIXI
  E198    = ZIIIIIIYIIIIXI
  E199    = XIIIIIIYIIIIIX
  E200    = YIIIIIIYIIIIIX
  E201    = ZIIIIIIYIIIIIX
  E202    = XIIIIIIIYYIIII
  E203    = YIIIIIIIYYIIII
  E204    = ZIIIIIIIYYIIII
  E205    = XIIIIIIIXIXIII
  E206    = YIIIIIIIXIXIII
  E207    = ZIIIIIIIXIXIII
  E208    = XIIIIIIIXIIXII
  E209    = YIIIIIIIXIIXII
  E210    = ZIIIIIIIXIIXII
  E211    = XIIIIIIIZIIIZI
  E212    = YIIIIIIIZIIIZI
  E213    = ZIIIIIIIZIIIZI
  E214    = XIIIIIIIZIIIIZ
  E215    = YIIIIIIIZIIIIZ
  E216    = ZIIIIIIIZIIIIZ
  E217    = XIIIIIIIIZZIII
  E218    = YIIIIIIIIZZIII
  E219    = ZIIIIIIIIZZIII
  E220    = XIIIIIIIIZIZII
  E221    = YIIIIIIIIZIZII
  E222    = ZIIIIIIIIZIZII
  E223    = XIIIIIIIIXIIXI
  E224    = YIIIIIIIIXIIXI
  E225    = ZIIIIIIIIXIIXI
  E226    = XIIIIIIIIXIIIX
  E227    = YIIIIIIIIXIIIX
  E228    = ZIIIIIIIIXIIIX
  E229    = XIIIIIIIIIXXII
  E230    = YIIIIIIIIIXXII
  E231    = ZIIIIIIIIIXXII
  E232    = XIIIIIIIIIYYII
  E233    = YIIIIIIIIIYYII
  E234    = ZIIIIIIIIIYYII
  E235    = XIIIIIIIIIZZII
  E236    = YIIIIIIIIIZZII
  E237    = ZIIIIIIIIIZZII
  E238    = XIIIIIIIIIYIYI
  E239    = YIIIIIIIIIYIYI
  E240    = ZIIIIIIIIIYIYI
  E241    = XIIIIIIIIIYIIY
  E242    = YIIIIIIIIIYIIY
  E243    = ZIIIIIIIIIYIIY
  E244    = XIIIIIIIIIIYYI
  E245    = YIIIIIIIIIIYYI
  E246    = ZIIIIIIIIIIYYI
  E247    = XIIIIIIIIIIYIY
  E248    = YIIIIIIIIIIYIY
  E249    = ZIIIIIIIIIIYIY
  E250    = XIIIIIIIIIIIXX
  E251    = YIIIIIIIIIIIXX
  E252    = ZIIIIIIIIIIIXX
  E253    = XIIIIIIIIIIIYY
  E254    = YIIIIIIIIIIIYY
  E255    = ZIIIIIIIIIIIYY
  E256    = XIIIIIIIIIIIZZ
  E257    = YIIIIIIIIIIIZZ
  E258    = ZIIIIIIIIIIIZZ
  E259    = IXXXIIIIIIIIII
  E260    = IYXXIIIIIIIIII
  E261    = IZXXIIIIIIIIII
  E262    = IXYXIIIIIIIIII
  E263    = IYYXIIIIIIIIII
  E264    = IZYXIIIIIIIIII
  E265    = IXZXIIIIIIIIII
  E266    = IYZXIIIIIIIIII
  E267    = IZZXIIIIIIIIII
  E268    = IXXYIIIIIIIIII
  E269    = IYXYIIIIIIIIII
  E270    = IZXYIIIIIIIIII
  E271    = IXYYIIIIIIIIII
  E272    = IYYYIIIIIIIIII
  E273    = IZYYIIIIIIIIII
  E274    = IXZYIIIIIIIIII
  E275    = IYZYIIIIIIIIII
  E276    = IZZYIIIIIIIIII
  E277    = IXXZIIIIIIIIII
  E278    = IYXZIIIIIIIIII
  E279    = IZXZIIIIIIIIII
  E280    = IXYZIIIIIIIIII
  E281    = IYYZIIIIIIIIII
  E282    = IZYZIIIIIIIIII
  E283    = IXZZIIIIIIIIII
  E284    = IYZZIIIIIIIIII
  E285    = IZZZIIIIIIIIII
  E286    = IXXIXIIIIIIIII
  E287    = IYXIXIIIIIIIII
  E288    = IZXIXIIIIIIIII
  E289    = IXYIXIIIIIIIII
  E290    = IYYIXIIIIIIIII
  E291    = IZYIXIIIIIIIII
  E292    = IXZIXIIIIIIIII
  E293    = IYZIXIIIIIIIII
  E294    = IZZIXIIIIIIIII
  E295    = IXXIIXIIIIIIII
  E296    = IYXIIXIIIIIIII
  E297    = IZXIIXIIIIIIII
  E298    = IXYIIXIIIIIIII
  E299    = IYYIIXIIIIIIII
  E300    = IZYIIXIIIIIIII
  E301    = IXZIIXIIIIIIII
  E302    = IYZIIXIIIIIIII
  E303    = IZZIIXIIIIIIII
  E304    = IXIXXIIIIIIIII
  E305    = IYIXXIIIIIIIII
  E306    = IZIXXIIIIIIIII
  E307    = IXIYXIIIIIIIII
  E308    = IYIYXIIIIIIIII
  E309    = IZIYXIIIIIIIII
  E310    = IXIZXIIIIIIIII
  E311    = IYIZXIIIIIIIII
  E312    = IZIZXIIIIIIIII
  E313    = IXIXIXIIIIIIII
  E314    = IYIXIXIIIIIIII
  E315    = IZIXIXIIIIIIII
  E316    = IXIYIXIIIIIIII
  E317    = IYIYIXIIIIIIII
  E318    = IZIYIXIIIIIIII
  E319    = IXIZIXIIIIIIII
  E320    = IYIZIXIIIIIIII
  E321    = IZIZIXIIIIIIII
  E322    = IXIIXXIIIIIIII
  E323    = IYIIXXIIIIIIII
  E324    = IZIIXXIIIIIIII
  E325    = IXIIYIZIIIIIII
  E326    = IYIIYIZIIIIIII
  E327    = IZIIYIZIIIIIII
  E328    = IXIIZIZIIIIIII
  E329    = IYIIZIZIIIIIII
  E330    = IZIIZIZIIIIIII
  E331    = IXIIYIIZIIIIII
  E332    = IYIIYIIZIIIIII
  E333    = IZIIYIIZIIIIII
  E334    = IXIIZIIZIIIIII
  E335    = IYIIZIIZIIIIII
  E336    = IZIIZIIZIIIIII
  E337    = IXIIIYIIYIIIII
  E338    = IYIIIYIIYIIIII
  E339    = IZIIIYIIYIIIII
  E340    = IXIIIZIIYIIIII
  E341    = IYIIIZIIYIIIII
  E342    = IZIIIZIIYIIIII
  E343    = IXIIIYIIIYIIII
  E344    = IYIIIYIIIYIIII
  E345    = IZIIIYIIIYIIII
  E346    = IXIIIZIIIYIIII
  E347    = IYIIIZIIIYIIII
  E348    = IZIIIZIIIYIIII
  E349    = IXIIIIZZIIIIII
  E350    = IYIIIIZZIIIIII
  E351    = IZIIIIZZIIIIII
  E352    = IXIIIIXIZIIIII
  E353    = IYIIIIXIZIIIII
  E354    = IZIIIIXIZIIIII
  E355    = IXIIIIYIIZIIII
  E356    = IYIIIIYIIZIIII
  E357    = IZIIIIYIIZIIII
  E358    = IXIIIIYIIIZIII
  E359    = IYIIIIYIIIZIII
  E360    = IZIIIIYIIIZIII
  E361    = IXIIIIYIIIIZII
  E362    = IYIIIIYIIIIZII
  E363    = IZIIIIYIIIIZII
  E364    = IXIIIIXIIIIIZI
  E365    = IYIIIIXIIIIIZI
  E366    = IZIIIIXIIIIIZI
  E367    = IXIIIIXIIIIIIZ
  E368    = IYIIIIXIIIIIIZ
  E369    = IZIIIIXIIIIIIZ
  E370    = IXIIIIIXXIIIII
  E371    = IYIIIIIXXIIIII
  E372    = IZIIIIIXXIIIII
  E373    = IXIIIIIYIXIIII
  E374    = IYIIIIIYIXIIII
  E375    = IZIIIIIYIXIIII
  E376    = IXIIIIIXIIXIII
  E377    = IYIIIIIXIIXIII
  E378    = IZIIIIIXIIXIII
  E379    = IXIIIIIXIIIXII
  E380    = IYIIIIIXIIIXII
  E381    = IZIIIIIXIIIXII
  E382    = IXIIIIIYIIIIXI
  E383    = IYIIIIIYIIIIXI
  E384    = IZIIIIIYIIIIXI
  E385    = IXIIIIIYIIIIIX
  E386    = IYIIIIIYIIIIIX
  E387    = IZIIIIIYIIIIIX
  E388    = IXIIIIIIYYIIII
  E389    = IYIIIIIIYYIIII
  E390    = IZIIIIIIYYIIII
  E391    = IXIIIIIIXIXIII
  E392    = IYIIIIIIXIXIII
  E393    = IZIIIIIIXIXIII
  E394    = IXIIIIIIXIIXII
  E395    = IYIIIIIIXIIXII
  E396    = IZIIIIIIXIIXII
  E397    = IXIIIIIIZIIIZI
  E398    = IYIIIIIIZIIIZI
  E399    = IZIIIIIIZIIIZI
  E400    = IXIIIIIIZIIIIZ
  E401    = IYIIIIIIZIIIIZ
  E402    = IZIIIIIIZIIIIZ
  E403    = IXIIIIIIIZZIII
  E404    = IYIIIIIIIZZIII
  E405    = IZIIIIIIIZZIII
  E406    = IXIIIIIIIZIZII
  E407    = IYIIIIIIIZIZII
  E408    = IZIIIIIIIZIZII
  E409    = IXIIIIIIIXIIXI
  E410    = IYIIIIIIIXIIXI
  E411    = IZIIIIIIIXIIXI
  E412    = IXIIIIIIIXIIIX
  E413    = IYIIIIIIIXIIIX
  E414    = IZIIIIIIIXIIIX
  E415    = IXIIIIIIIIXXII
  E416    = IYIIIIIIIIXXII
  E417    = IZIIIIIIIIXXII
  E418    = IXIIIIIIIIYYII
  E419    = IYIIIIIIIIYYII
  E420    = IZIIIIIIIIYYII
  E421    = IXIIIIIIIIZZII
  E422    = IYIIIIIIIIZZII
  E423    = IZIIIIIIIIZZII
  E424    = IXIIIIIIIIYIYI
  E425    = IYIIIIIIIIYIYI
  E426    = IZIIIIIIIIYIYI
  E427    = IXIIIIIIIIYIIY
  E428    = IYIIIIIIIIYIIY
  E429    = IZIIIIIIIIYIIY
  E430    = IXIIIIIIIIIYYI
  E431    = IYIIIIIIIIIYYI
  E432    = IZIIIIIIIIIYYI
  E433    = IXIIIIIIIIIYIY
  E434    = IYIIIIIIIIIYIY
  E435    = IZIIIIIIIIIYIY
  E436    = IXIIIIIIIIIIXX
  E437    = IYIIIIIIIIIIXX
  E438    = IZIIIIIIIIIIXX
  E439    = IXIIIIIIIIIIYY
  E440    = IYIIIIIIIIIIYY
  E441    = IZIIIIIIIIIIYY
  E442    = IXIIIIIIIIIIZZ
  E443    = IYIIIIIIIIIIZZ
  E444    = IZIIIIIIIIIIZZ
  E445    = IIXXXIIIIIIIII
  E446    = IIYXXIIIIIIIII
  E447    = IIZXXIIIIIIIII
  E448    = IIXYXIIIIIIIII
  E449    = IIYYXIIIIIIIII
  E450    = IIZYXIIIIIIIII
  E451    = IIXZXIIIIIIIII
  E452    = IIYZXIIIIIIIII
  E453    = IIZZXIIIIIIIII
  E454    = IIXXIXIIIIIIII
  E455    = IIYXIXIIIIIIII
  E456    = IIZXIXIIIIIIII
  E457    = IIXYIXIIIIIIII
  E458    = IIYYIXIIIIIIII
  E459    = IIZYIXIIIIIIII
  E460    = IIXZIXIIIIIIII
  E461    = IIYZIXIIIIIIII
  E462    = IIZZIXIIIIIIII
  E463    = IIXIXXIIIIIIII
  E464    = IIYIXXIIIIIIII
  E465    = IIZIXXIIIIIIII
  E466    = IIXIYIZIIIIIII
  E467    = IIYIYIZIIIIIII
  E468    = IIZIYIZIIIIIII
  E469    = IIXIZIZIIIIIII
  E470    = IIYIZIZIIIIIII
  E471    = IIZIZIZIIIIIII
  E472    = IIXIYIIZIIIIII
  E473    = IIYIYIIZIIIIII
  E474    = IIZIYIIZIIIIII
  E475    = IIXIZIIZIIIIII
  E476    = IIYIZIIZIIIIII
  E477    = IIZIZIIZIIIIII
  E478    = IIXIIYIIYIIIII
  E479    = IIYIIYIIYIIIII
  E480    = IIZIIYIIYIIIII
  E481    = IIXIIZIIYIIIII
  E482    = IIYIIZIIYIIIII
  E483    = IIZIIZIIYIIIII
  E484    = IIXIIYIIIYIIII
  E485    = IIYIIYIIIYIIII
  E486    = IIZIIYIIIYIIII
  E487    = IIXIIZIIIYIIII
  E488    = IIYIIZIIIYIIII
  E489    = IIZIIZIIIYIIII
  E490    = IIXIIIZZIIIIII
  E491    = IIYIIIZZIIIIII
  E492    = IIZIIIZZIIIIII
  E493    = IIXIIIXIZIIIII
  E494    = IIYIIIXIZIIIII
  E495    = IIZIIIXIZIIIII
  E496    = IIXIIIYIIZIIII
  E497    = IIYIIIYIIZIIII
  E498    = IIZIIIYIIZIIII
  E499    = IIXIIIYIIIZIII
  E500    = IIYIIIYIIIZIII
  E501    = IIZIIIYIIIZIII
  E502    = IIXIIIYIIIIZII
  E503    = IIYIIIYIIIIZII
  E504    = IIZIIIYIIIIZII
  E505    = IIXIIIXIIIIIZI
  E506    = IIYIIIXIIIIIZI
  E507    = IIZIIIXIIIIIZI
  E508    = IIXIIIXIIIIIIZ
  E509    = IIYIIIXIIIIIIZ
  E510    = IIZIIIXIIIIIIZ
  E511    = IIXIIIIXXIIIII
  E512    = IIYIIIIXXIIIII
  E513    = IIZIIIIXXIIIII
  E514    = IIXIIIIYIXIIII
  E515    = IIYIIIIYIXIIII
  E516    = IIZIIIIYIXIIII
  E517    = IIXIIIIXIIXIII
  E518    = IIYIIIIXIIXIII
  E519    = IIZIIIIXIIXIII
  E520    = IIXIIIIXIIIXII
  E521    = IIYIIIIXIIIXII
  E522    = IIZIIIIXIIIXII
  E523    = IIXIIIIYIIIIXI
  E524    = IIYIIIIYIIIIXI
  E525    = IIZIIIIYIIIIXI
  E526    = IIXIIIIYIIIIIX
  E527    = IIYIIIIYIIIIIX
  E528    = IIZIIIIYIIIIIX
  E529    = IIXIIIIIYYIIII
  E530    = IIYIIIIIYYIIII
  E531    = IIZIIIIIYYIIII
  E532    = IIXIIIIIXIXIII
  E533    = IIYIIIIIXIXIII
  E534    = IIZIIIIIXIXIII
  E535    = IIXIIIIIXIIXII
  E536    = IIYIIIIIXIIXII
  E537    = IIZIIIIIXIIXII
  E538    = IIXIIIIIZIIIZI
  E539    = IIYIIIIIZIIIZI
  E540    = IIZIIIIIZIIIZI
  E541    = IIXIIIIIZIIIIZ
  E542    = IIYIIIIIZIIIIZ
  E543    = IIZIIIIIZIIIIZ
  E544    = IIXIIIIIIZZIII
  E545    = IIYIIIIIIZZIII
  E546    = IIZIIIIIIZZIII
  E547    = IIXIIIIIIZIZII
  E548    = IIYIIIIIIZIZII
  E549    = IIZIIIIIIZIZII
  E550    = IIXIIIIIIXIIXI
  E551    = IIYIIIIIIXIIXI
  E552    = IIZIIIIIIXIIXI
  E553    = IIXIIIIIIXIIIX
  E554    = IIYIIIIIIXIIIX
  E555    = IIZIIIIIIXIIIX
  E556    = IIXIIIIIIIXXII
  E557    = IIYIIIIIIIXXII
  E558    = IIZIIIIIIIXXII
  E559    = IIXIIIIIIIYYII
  E560    = IIYIIIIIIIYYII
  E561    = IIZIIIIIIIYYII
  E562    = IIXIIIIIIIZZII
  E563    = IIYIIIIIIIZZII
  E564    = IIZIIIIIIIZZII
  E565    = IIXIIIIIIIYIYI
  E566    = IIYIIIIIIIYIYI
  E567    = IIZIIIIIIIYIYI
  E568    = IIXIIIIIIIYIIY
  E569    = IIYIIIIIIIYIIY
  E570    = IIZIIIIIIIYIIY
  E571    = IIXIIIIIIIIYYI
  E572    = IIYIIIIIIIIYYI
  E573    = IIZIIIIIIIIYYI
  E574    = IIXIIIIIIIIYIY
  E575    = IIYIIIIIIIIYIY
  E576    = IIZIIIIIIIIYIY
  E577    = IIXIIIIIIIIIXX
  E578    = IIYIIIIIIIIIXX
  E579    = IIZIIIIIIIIIXX
  E580    = IIXIIIIIIIIIYY
  E581    = IIYIIIIIIIIIYY
  E582    = IIZIIIIIIIIIYY
  E583    = IIXIIIIIIIIIZZ
