Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XYZIIIIIIIIIII
  E23     = YYZIIIIIIIIIII
  E24     = ZYZIIIIIIIIIII
  E25     = XZZIIIIIIIIIII
  E26     = YZZIIIIIIIIIII
  E27     = ZZZIIIIIIIIIII
  E28     = XXIXIIIIIIIIII
  E29     = YXIXIIIIIIIIII
  E30     = ZXIXIIIIIIIIII
  E31     = XYIXIIIIIIIIII
  E32     = YYIXIIIIIIIIII
  E33     = ZYIXIIIIIIIIII
  E34     = XZIXIIIIIIIIII
  E35     = YZIXIIIIIIIIII
  E36     = ZZIXIIIIIIIIII
  E37     = XXIIXIIIIIIIII
  E38     = YXIIXIIIIIIIII
  E39     = ZXIIXIIIIIIIII
  E40     = XYIIXIIIIIIIII
  E41     = YYIIXIIIIIIIII
  E42     = ZYIIXIIIIIIIII
  E43     = XZIIXIIIIIIIII
  E44     = YZIIXIIIIIIIII
  E45     = ZZIIXIIIIIIIII
  E46     = XXIIIXIIIIIIII
  E47     = YXIIIXIIIIIIII
  E48     = ZXIIIXIIIIIIII
  E49     = XYIIIXIIIIIIII
  E50     = YYIIIXIIIIIIII
  E51     = ZYIIIXIIIIIIII
  E52     = XZIIIXIIIIIIII
  E53     = YZIIIXIIIIIIII
  E54     = ZZIIIXIIIIIIII
  E55     = XXIIIIXIIIIIII
  E56     = YXIIIIXIIIIIII
  E57     = ZXIIIIXIIIIIII
  E58     = XYIIIIXIIIIIII
  E59     = YYIIIIXIIIIIII
  E60     = ZYIIIIXIIIIIII
  E61     = XZIIIIXIIIIIII
  E62     = YZIIIIXIIIIIII
  E63     = ZZIIIIXIIIIIII
  E64     = XXIIIIIXIIIIII
  E65     = YXIIIIIXIIIIII
  E66     = ZXIIIIIXIIIIII
  E67     = XYIIIIIXIIIIII
  E68     = YYIIIIIXIIIIII
  E69     = ZYIIIIIXIIIIII
  E70     = XZIIIIIXIIIIII
  E71     = YZIIIIIXIIIIII
  E72     = ZZIIIIIXIIIIII
  E73     = XIXXIIIIIIIIII
  E74     = YIXXIIIIIIIIII
  E75     = ZIXXIIIIIIIIII
  E76     = XIYXIIIIIIIIII
  E77     = YIYXIIIIIIIIII
  E78     = ZIYXIIIIIIIIII
  E79     = XIZXIIIIIIIIII
  E80     = YIZXIIIIIIIIII
  E81     = ZIZXIIIIIIIIII
  E82     = XIXIXIIIIIIIII
  E83     = YIXIXIIIIIIIII
  E84     = ZIXIXIIIIIIIII
  E85     = XIYIXIIIIIIIII
  E86     = YIYIXIIIIIIIII
  E87     = ZIYIXIIIIIIIII
  E88     = XIZIXIIIIIIIII
  E89     = YIZIXIIIIIIIII
  E90     = ZIZIXIIIIIIIII
  E91     = XIXIIXIIIIIIII
  E92     = YIXIIXIIIIIIII
  E93     = ZIXIIXIIIIIIII
  E94     = XIYIIXIIIIIIII
  E95     = YIYIIXIIIIIIII
  E96     = ZIYIIXIIIIIIII
  E97     = XIZIIXIIIIIIII
  E98     = YIZIIXIIIIIIII
  E99     = ZIZIIXIIIIIIII
  E100    = XIXIIIXIIIIIII
  E101    = YIXIIIXIIIIIII
  E102    = ZIXIIIXIIIIIII
  E103    = XIYIIIXIIIIIII
  E104    = YIYIIIXIIIIIII
  E105    = ZIYIIIXIIIIIII
  E106    = XIZIIIXIIIIIII
  E107    = YIZIIIXIIIIIII
  E108    = ZIZIIIXIIIIIII
  E109    = XIXIIIIXIIIIII
  E110    = YIXIIIIXIIIIII
  E111    = ZIXIIIIXIIIIII
  E112    = XIYIIIIXIIIIII
  E113    = YIYIIIIXIIIIII
  E114    = ZIYIIIIXIIIIII
  E115    = XIZIIIIXIIIIII
  E116    = YIZIIIIXIIIIII
  E117    = ZIZIIIIXIIIIII
  E118    = XIIXXIIIIIIIII
  E119    = YIIXXIIIIIIIII
  E120    = ZIIXXIIIIIIIII
  E121    = XIIXIXIIIIIIII
  E122    = YIIXIXIIIIIIII
  E123    = ZIIXIXIIIIIIII
  E124    = XIIXIIXIIIIIII
  E125    = YIIXIIXIIIIIII
  E126    = ZIIXIIXIIIIIII
  E127    = XIIXIIIXIIIIII
  E128    = YIIXIIIXIIIIII
  E129    = ZIIXIIIXIIIIII
  E130    = XIIYIIIIYIIIII
  E131    = YIIYIIIIYIIIII
  E132    = ZIIYIIIIYIIIII
  E133    = XIIZIIIIYIIIII
  E134    = YIIZIIIIYIIIII
  E135    = ZIIZIIIIYIIIII
  E136    = XIIYIIIIIYIIII
  E137    = YIIYIIIIIYIIII
  E138    = ZIIYIIIIIYIIII
  E139    = XIIZIIIIIYIIII
  E140    = YIIZIIIIIYIIII
  E141    = ZIIZIIIIIYIIII
  E142    = XIIIXXIIIIIIII
  E143    = YIIIXXIIIIIIII
  E144    = ZIIIXXIIIIIIII
  E145    = XIIIXIXIIIIIII
  E146    = YIIIXIXIIIIIII
  E147    = ZIIIXIXIIIIIII
  E148    = XIIIXIIXIIIIII
  E149    = YIIIXIIXIIIIII
  E150    = ZIIIXIIXIIIIII
  E151    = XIIIYIIIIIYIII
  E152    = YIIIYIIIIIYIII
  E153    = ZIIIYIIIIIYIII
  E154    = XIIIZIIIIIYIII
  E155    = YIIIZIIIIIYIII
  E156    = ZIIIZIIIIIYIII
  E157    = XIIIYIIIIIIYII
  E158    = YIIIYIIIIIIYII
  E159    = ZIIIYIIIIIIYII
  E160    = XIIIZIIIIIIYII
  E161    = YIIIZIIIIIIYII
  E162    = ZIIIZIIIIIIYII
  E163    = XIIIIXXIIIIIII
  E164    = YIIIIXXIIIIIII
  E165    = ZIIIIXXIIIIIII
  E166    = XIIIIXIXIIIIII
  E167    = YIIIIXIXIIIIII
  E168    = ZIIIIXIXIIIIII
  E169    = XIIIIYIIIIIIYI
  E170    = YIIIIYIIIIIIYI
  E171    = ZIIIIYIIIIIIYI
  E172    = XIIIIZIIIIIIYI
  E173    = YIIIIZIIIIIIYI
  E174    = ZIIIIZIIIIIIYI
  E175    = XIIIIYIIIIIIIY
  E176    = YIIIIYIIIIIIIY
  E177    = ZIIIIYIIIIIIIY
  E178    = XIIIIZIIIIIIIY
  E179    = YIIIIZIIIIIIIY
  E180    = ZIIIIZIIIIIIIY
  E181    = XIIIIIXXIIIIII
  E182    = YIIIIIXXIIIIII
  E183    = ZIIIIIXXIIIIII
  E184    = XIIIIIYYIIIIII
  E185    = YIIIIIYYIIIIII
  E186    = ZIIIIIYYIIIIII
  E187    = XIIIIIZYIIIIII
  E188    = YIIIIIZYIIIIII
  E189    = ZIIIIIZYIIIIII
  E190    = XIIIIIYZIIIIII
  E191    = YIIIIIYZIIIIII
  E192    = ZIIIIIYZIIIIII
  E193    = XIIIIIZZIIIIII
  E194    = YIIIIIZZIIIIII
  E195    = ZIIIIIZZIIIIII
  E196    = XIIIIIIIXXIIII
  E197    = YIIIIIIIXXIIII
  E198    = ZIIIIIIIXXIIII
  E199    = XIIIIIIIYYIIII
  E200    = YIIIIIIIYYIIII
  E201    = ZIIIIIIIYYIIII
  E202    = XIIIIIIIZZIIII
  E203    = YIIIIIIIZZIIII
  E204    = ZIIIIIIIZZIIII
  E205    = XIIIIIIIZIZIII
  E206    = YIIIIIIIZIZIII
  E207    = ZIIIIIIIZIZIII
  E208    = XIIIIIIIZIIZII
  E209    = YIIIIIIIZIIZII
  E210    = ZIIIIIIIZIIZII
  E211    = XIIIIIIIXIIIZI
  E212    = YIIIIIIIXIIIZI
  E213    = ZIIIIIIIXIIIZI
  E214    = XIIIIIIIXIIIIZ
  E215    = YIIIIIIIXIIIIZ
  E216    = ZIIIIIIIXIIIIZ
  E217    = XIIIIIIIIZZIII
  E218    = YIIIIIIIIZZIII
  E219    = ZIIIIIIIIZZIII
  E220    = XIIIIIIIIZIZII
  E221    = YIIIIIIIIZIZII
  E222    = ZIIIIIIIIZIZII
  E223    = XIIIIIIIIXIIZI
  E224    = YIIIIIIIIXIIZI
  E225    = ZIIIIIIIIXIIZI
  E226    = XIIIIIIIIXIIIZ
  E227    = YIIIIIIIIXIIIZ
  E228    = ZIIIIIIIIXIIIZ
  E229    = XIIIIIIIIIXXII
  E230    = YIIIIIIIIIXXII
  E231    = ZIIIIIIIIIXXII
  E232    = XIIIIIIIIIYYII
  E233    = YIIIIIIIIIYYII
  E234    = ZIIIIIIIIIYYII
  E235    = XIIIIIIIIIZZII
  E236    = YIIIIIIIIIZZII
  E237    = ZIIIIIIIIIZZII
  E238    = XIIIIIIIIIXIXI
  E239    = YIIIIIIIIIXIXI
  E240    = ZIIIIIIIIIXIXI
  E241    = XIIIIIIIIIXIIX
  E242    = YIIIIIIIIIXIIX
  E243    = ZIIIIIIIIIXIIX
  E244    = XIIIIIIIIIIXXI
  E245    = YIIIIIIIIIIXXI
  E246    = ZIIIIIIIIIIXXI
  E247    = XIIIIIIIIIIXIX
  E248    = YIIIIIIIIIIXIX
  E249    = ZIIIIIIIIIIXIX
  E250    = XIIIIIIIIIIIXX
  E251    = YIIIIIIIIIIIXX
  E252    = ZIIIIIIIIIIIXX
  E253    = XIIIIIIIIIIIYY
  E254    = YIIIIIIIIIIIYY
  E255    = ZIIIIIIIIIIIYY
  E256    = XIIIIIIIIIIIZZ
  E257    = YIIIIIIIIIIIZZ
  E258    = ZIIIIIIIIIIIZZ
  E259    = IXXXIIIIIIIIII
  E260    = IYXXIIIIIIIIII
  E261    = IZXXIIIIIIIIII
  E262    = IXYXIIIIIIIIII
  E263    = IYYXIIIIIIIIII
  E264    = IZYXIIIIIIIIII
  E265    = IXZXIIIIIIIIII
  E266    = IYZXIIIIIIIIII
  E267    = IZZXIIIIIIIIII
  E268    = IXXIXIIIIIIIII
  E269    = IYXIXIIIIIIIII
  E270    = IZXIXIIIIIIIII
  E271    = IXYIXIIIIIIIII
  E272    = IYYIXIIIIIIIII
  E273    = IZYIXIIIIIIIII
  E274    = IXZIXIIIIIIIII
  E275    = IYZIXIIIIIIIII
  E276    = IZZIXIIIIIIIII
  E277    = IXXIIXIIIIIIII
  E278    = IYXIIXIIIIIIII
  E279    = IZXIIXIIIIIIII
  E280    = IXYIIXIIIIIIII
  E281    = IYYIIXIIIIIIII
  E282    = IZYIIXIIIIIIII
  E283    = IXZIIXIIIIIIII
  E284    = IYZIIXIIIIIIII
  E285    = IZZIIXIIIIIIII
  E286    = IXXIIIXIIIIIII
  E287    = IYXIIIXIIIIIII
  E288    = IZXIIIXIIIIIII
  E289    = IXYIIIXIIIIIII
  E290    = IYYIIIXIIIIIII
  E291    = IZYIIIXIIIIIII
  E292    = IXZIIIXIIIIIII
  E293    = IYZIIIXIIIIIII
  E294    = IZZIIIXIIIIIII
  E295    = IXXIIIIXIIIIII
  E296    = IYXIIIIXIIIIII
  E297    = IZXIIIIXIIIIII
  E298    = IXYIIIIXIIIIII
  E299    = IYYIIIIXIIIIII
  E300    = IZYIIIIXIIIIII
  E301    = IXZIIIIXIIIIII
  E302    = IYZIIIIXIIIIII
  E303    = IZZIIIIXIIIIII
  E304    = IXIXXIIIIIIIII
  E305    = IYIXXIIIIIIIII
  E306    = IZIXXIIIIIIIII
  E307    = IXIXIXIIIIIIII
  E308    = IYIXIXIIIIIIII
  E309    = IZIXIXIIIIIIII
  E310    = IXIXIIXIIIIIII
  E311    = IYIXIIXIIIIIII
  E312    = IZIXIIXIIIIIII
  E313    = IXIXIIIXIIIIII
  E314    = IYIXIIIXIIIIII
  E315    = IZIXIIIXIIIIII
  E316    = IXIYIIIIYIIIII
  E317    = IYIYIIIIYIIIII
  E318    = IZIYIIIIYIIIII
  E319    = IXIZIIIIYIIIII
  E320    = IYIZIIIIYIIIII
  E321    = IZIZIIIIYIIIII
  E322    = IXIYIIIIIYIIII
  E323    = IYIYIIIIIYIIII
  E324    = IZIYIIIIIYIIII
  E325    = IXIZIIIIIYIIII
  E326    = IYIZIIIIIYIIII
  E327    = IZIZIIIIIYIIII
  E328    = IXIIXXIIIIIIII
  E329    = IYIIXXIIIIIIII
  E330    = IZIIXXIIIIIIII
  E331    = IXIIXIXIIIIIII
  E332    = IYIIXIXIIIIIII
  E333    = IZIIXIXIIIIIII
  E334    = IXIIXIIXIIIIII
  E335    = IYIIXIIXIIIIII
  E336    = IZIIXIIXIIIIII
  E337    = IXIIYIIIIIYIII
  E338    = IYIIYIIIIIYIII
  E339    = IZIIYIIIIIYIII
  E340    = IXIIZIIIIIYIII
  E341    = IYIIZIIIIIYIII
  E342    = IZIIZIIIIIYIII
  E343    = IXIIYIIIIIIYII
  E344    = IYIIYIIIIIIYII
  E345    = IZIIYIIIIIIYII
  E346    = IXIIZIIIIIIYII
  E347    = IYIIZIIIIIIYII
  E348    = IZIIZIIIIIIYII
  E349    = IXIIIXXIIIIIII
  E350    = IYIIIXXIIIIIII
  E351    = IZIIIXXIIIIIII
  E352    = IXIIIXIXIIIIII
  E353    = IYIIIXIXIIIIII
  E354    = IZIIIXIXIIIIII
  E355    = IXIIIYIIIIIIYI
  E356    = IYIIIYIIIIIIYI
  E357    = IZIIIYIIIIIIYI
  E358    = IXIIIZIIIIIIYI
  E359    = IYIIIZIIIIIIYI
  E360    = IZIIIZIIIIIIYI
  E361    = IXIIIYIIIIIIIY
  E362    = IYIIIYIIIIIIIY
  E363    = IZIIIYIIIIIIIY
  E364    = IXIIIZIIIIIIIY
  E365    = IYIIIZIIIIIIIY
  E366    = IZIIIZIIIIIIIY
  E367    = IXIIIIXXIIIIII
  E368    = IYIIIIXXIIIIII
  E369    = IZIIIIXXIIIIII
  E370    = IXIIIIYYIIIIII
  E371    = IYIIIIYYIIIIII
  E372    = IZIIIIYYIIIIII
  E373    = IXIIIIZYIIIIII
  E374    = IYIIIIZYIIIIII
  E375    = IZIIIIZYIIIIII
  E376    = IXIIIIYZIIIIII
  E377    = IYIIIIYZIIIIII
  E378    = IZIIIIYZIIIIII
  E379    = IXIIIIZZIIIIII
  E380    = IYIIIIZZIIIIII
  E381    = IZIIIIZZIIIIII
  E382    = IXIIIIIIXXIIII
  E383    = IYIIIIIIXXIIII
  E384    = IZIIIIIIXXIIII
  E385    = IXIIIIIIYYIIII
  E386    = IYIIIIIIYYIIII
  E387    = IZIIIIIIYYIIII
  E388    = IXIIIIIIZZIIII
  E389    = IYIIIIIIZZIIII
  E390    = IZIIIIIIZZIIII
  E391    = IXIIIIIIZIZIII
  E392    = IYIIIIIIZIZIII
  E393    = IZIIIIIIZIZIII
  E394    = IXIIIIIIZIIZII
  E395    = IYIIIIIIZIIZII
  E396    = IZIIIIIIZIIZII
  E397    = IXIIIIIIXIIIZI
  E398    = IYIIIIIIXIIIZI
  E399    = IZIIIIIIXIIIZI
  E400    = IXIIIIIIXIIIIZ
  E401    = IYIIIIIIXIIIIZ
  E402    = IZIIIIIIXIIIIZ
  E403    = IXIIIIIIIZZIII
  E404    = IYIIIIIIIZZIII
  E405    = IZIIIIIIIZZIII
  E406    = IXIIIIIIIZIZII
  E407    = IYIIIIIIIZIZII
  E408    = IZIIIIIIIZIZII
  E409    = IXIIIIIIIXIIZI
  E410    = IYIIIIIIIXIIZI
  E411    = IZIIIIIIIXIIZI
  E412    = IXIIIIIIIXIIIZ
  E413    = IYIIIIIIIXIIIZ
  E414    = IZIIIIIIIXIIIZ
  E415    = IXIIIIIIIIXXII
  E416    = IYIIIIIIIIXXII
  E417    = IZIIIIIIIIXXII
  E418    = IXIIIIIIIIYYII
  E419    = IYIIIIIIIIYYII
  E420    = IZIIIIIIIIYYII
  E421    = IXIIIIIIIIZZII
  E422    = IYIIIIIIIIZZII
  E423    = IZIIIIIIIIZZII
  E424    = IXIIIIIIIIXIXI
  E425    = IYIIIIIIIIXIXI
  E426    = IZIIIIIIIIXIXI
  E427    = IXIIIIIIIIXIIX
  E428    = IYIIIIIIIIXIIX
  E429    = IZIIIIIIIIXIIX
  E430    = IXIIIIIIIIIXXI
  E431    = IYIIIIIIIIIXXI
  E432    = IZIIIIIIIIIXXI
  E433    = IXIIIIIIIIIXIX
  E434    = IYIIIIIIIIIXIX
  E435    = IZIIIIIIIIIXIX
  E436    = IXIIIIIIIIIIXX
  E437    = IYIIIIIIIIIIXX
  E438    = IZIIIIIIIIIIXX
  E439    = IXIIIIIIIIIIYY
  E440    = IYIIIIIIIIIIYY
  E441    = IZIIIIIIIIIIYY
  E442    = IXIIIIIIIIIIZZ
  E443    = IYIIIIIIIIIIZZ
  E444    = IZIIIIIIIIIIZZ
  E445    = IIXXXIIIIIIIII
  E446    = IIYXXIIIIIIIII
  E447    = IIZXXIIIIIIIII
  E448    = IIXXIXIIIIIIII
  E449    = IIYXIXIIIIIIII
  E450    = IIZXIXIIIIIIII
  E451    = IIXXIIXIIIIIII
  E452    = IIYXIIXIIIIIII
  E453    = IIZXIIXIIIIIII
  E454    = IIXXIIIXIIIIII
  E455    = IIYXIIIXIIIIII
  E456    = IIZXIIIXIIIIII
  E457    = IIXYIIIIYIIIII
  E458    = IIYYIIIIYIIIII
  E459    = IIZYIIIIYIIIII
  E460    = IIXZIIIIYIIIII
  E461    = IIYZIIIIYIIIII
  E462    = IIZZIIIIYIIIII
  E463    = IIXYIIIIIYIIII
  E464    = IIYYIIIIIYIIII
  E465    = IIZYIIIIIYIIII
  E466    = IIXZIIIIIYIIII
  E467    = IIYZIIIIIYIIII
  E468    = IIZZIIIIIYIIII
  E469    = IIXIXXIIIIIIII
  E470    = IIYIXXIIIIIIII
  E471    = IIZIXXIIIIIIII
  E472    = IIXIXIXIIIIIII
  E473    = IIYIXIXIIIIIII
  E474    = IIZIXIXIIIIIII
  E475    = IIXIXIIXIIIIII
  E476    = IIYIXIIXIIIIII
  E477    = IIZIXIIXIIIIII
  E478    = IIXIYIIIIIYIII
  E479    = IIYIYIIIIIYIII
  E480    = IIZIYIIIIIYIII
  E481    = IIXIZIIIIIYIII
  E482    = IIYIZIIIIIYIII
  E483    = IIZIZIIIIIYIII
  E484    = IIXIYIIIIIIYII
  E485    = IIYIYIIIIIIYII
  E486    = IIZIYIIIIIIYII
  E487    = IIXIZIIIIIIYII
  E488    = IIYIZIIIIIIYII
  E489    = IIZIZIIIIIIYII
  E490    = IIXIIXXIIIIIII
  E491    = IIYIIXXIIIIIII
  E492    = IIZIIXXIIIIIII
  E493    = IIXIIXIXIIIIII
  E494    = IIYIIXIXIIIIII
  E495    = IIZIIXIXIIIIII
  E496    = IIXIIYIIIIIIYI
  E497    = IIYIIYIIIIIIYI
  E498    = IIZIIYIIIIIIYI
  E499    = IIXIIZIIIIIIYI
  E500    = IIYIIZIIIIIIYI
  E501    = IIZIIZIIIIIIYI
  E502    = IIXIIYIIIIIIIY
  E503    = IIYIIYIIIIIIIY
  E504    = IIZIIYIIIIIIIY
  E505    = IIXIIZIIIIIIIY
  E506    = IIYIIZIIIIIIIY
  E507    = IIZIIZIIIIIIIY
  E508    = IIXIIIXXIIIIII
  E509    = IIYIIIXXIIIIII
  E510    = IIZIIIXXIIIIII
  E511    = IIXIIIYYIIIIII
  E512    = IIYIIIYYIIIIII
  E513    = IIZIIIYYIIIIII
  E514    = IIXIIIZYIIIIII
  E515    = IIYIIIZYIIIIII
  E516    = IIZIIIZYIIIIII
  E517    = IIXIIIYZIIIIII
  E518    = IIYIIIYZIIIIII
  E519    = IIZIIIYZIIIIII
  E520    = IIXIIIZZIIIIII
  E521    = IIYIIIZZIIIIII
  E522    = IIZIIIZZIIIIII
  E523    = IIXIIIIIXXIIII
  E524    = IIYIIIIIXXIIII
  E525    = IIZIIIIIXXIIII
  E526    = IIXIIIIIYYIIII
  E527    = IIYIIIIIYYIIII
  E528    = IIZIIIIIYYIIII
  E529    = IIXIIIIIZZIIII
  E530    = IIYIIIIIZZIIII
  E531    = IIZIIIIIZZIIII
  E532    = IIXIIIIIZIZIII
  E533    = IIYIIIIIZIZIII
  E534    = IIZIIIIIZIZIII
  E535    = IIXIIIIIZIIZII
  E536    = IIYIIIIIZIIZII
  E537    = IIZIIIIIZIIZII
  E538    = IIXIIIIIXIIIZI
  E539    = IIYIIIIIXIIIZI
  E540    = IIZIIIIIXIIIZI
  E541    = IIXIIIIIXIIIIZ
  E542    = IIYIIIIIXIIIIZ
  E543    = IIZIIIIIXIIIIZ
  E544    = IIXIIIIIIZZIII
  E545    = IIYIIIIIIZZIII
  E546    = IIZIIIIIIZZIII
  E547    = IIXIIIIIIZIZII
  E548    = IIYIIIIIIZIZII
  E549    = IIZIIIIIIZIZII
  E550    = IIXIIIIIIXIIZI
  E551    = IIYIIIIIIXIIZI
  E552    = IIZIIIIIIXIIZI
  E553    = IIXIIIIIIXIIIZ
  E554    = IIYIIIIIIXIIIZ
  E555    = IIZIIIIIIXIIIZ
  E556    = IIXIIIIIIIXXII
  E557    = IIYIIIIIIIXXII
  E558    = IIZIIIIIIIXXII
  E559    = IIXIIIIIIIYYII
  E560    = IIYIIIIIIIYYII
  E561    = IIZIIIIIIIYYII
  E562    = IIXIIIIIIIZZII
  E563    = IIYIIIIIIIZZII
  E564    = IIZIIIIIIIZZII
  E565    = IIXIIIIIIIXIXI
  E566    = IIYIIIIIIIXIXI
  E567    = IIZIIIIIIIXIXI
  E568    = IIXIIIIIIIXIIX
  E569    = IIYIIIIIIIXIIX
  E570    = IIZIIIIIIIXIIX
  E571    = IIXIIIIIIIIXXI
  E572    = IIYIIIIIIIIXXI
  E573    = IIZIIIIIIIIXXI
  E574    = IIXIIIIIIIIXIX
  E575    = IIYIIIIIIIIXIX
  E576    = IIZIIIIIIIIXIX
  E577    = IIXIIIIIIIIIXX
  E578    = IIYIIIIIIIIIXX
  E579    = IIZIIIIIIIIIXX
  E580    = IIXIIIIIIIIIYY
  E581    = IIYIIIIIIIIIYY
  E582    = IIZIIIIIIIIIYY
  E583    = IIXIIIIIIIIIZZ
