Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XYZIIIIIIIIIII
  E23     = YYZIIIIIIIIIII
  E24     = ZYZIIIIIIIIIII
  E25     = XZZIIIIIIIIIII
  E26     = YZZIIIIIIIIIII
  E27     = ZZZIIIIIIIIIII
  E28     = XXIXIIIIIIIIII
  E29     = YXIXIIIIIIIIII
  E30     = ZXIXIIIIIIIIII
  E31     = XYIXIIIIIIIIII
  E32     = YYIXIIIIIIIIII
  E33     = ZYIXIIIIIIIIII
  E34     = XZIXIIIIIIIIII
  E35     = YZIXIIIIIIIIII
  E36     = ZZIXIIIIIIIIII
  E37     = XXIIXIIIIIIIII
  E38     = YXIIXIIIIIIIII
  E39     = ZXIIXIIIIIIIII
  E40     = XYIIXIIIIIIIII
  E41     = YYIIXIIIIIIIII
  E42     = ZYIIXIIIIIIIII
  E43     = XZIIXIIIIIIIII
  E44     = YZIIXIIIIIIIII
  E45     = ZZIIXIIIIIIIII
  E46     = XXIIIXIIIIIIII
  E47     = YXIIIXIIIIIIII
  E48     = ZXIIIXIIIIIIII
  E49     = XYIIIXIIIIIIII
  E50     = YYIIIXIIIIIIII
  E51     = ZYIIIXIIIIIIII
  E52     = XZIIIXIIIIIIII
  E53     = YZIIIXIIIIIIII
  E54     = ZZIIIXIIIIIIII
  E55     = XXIIIIXIIIIIII
  E56     = YXIIIIXIIIIIII
  E57     = ZXIIIIXIIIIIII
  E58     = XYIIIIXIIIIIII
  E59     = YYIIIIXIIIIIII
  E60     = ZYIIIIXIIIIIII
  E61     = XZIIIIXIIIIIII
  E62     = YZIIIIXIIIIIII
  E63     = ZZIIIIXIIIIIII
  E64     = XXIIIIIXIIIIII
  E65     = YXIIIIIXIIIIII
  E66     = ZXIIIIIXIIIIII
  E67     = XYIIIIIXIIIIII
  E68     = YYIIIIIXIIIIII
  E69     = ZYIIIIIXIIIIII
  E70     = XZIIIIIXIIIIII
  E71     = YZIIIIIXIIIIII
  E72     = ZZIIIIIXIIIIII
  E73     = XIXXIIIIIIIIII
  E74     = YIXXIIIIIIIIII
  E75     = ZIXXIIIIIIIIII
  E76     = XIYXIIIIIIIIII
  E77     = YIYXIIIIIIIIII
  E78     = ZIYXIIIIIIIIII
  E79     = XIZXIIIIIIIIII
  E80     = YIZXIIIIIIIIII
  E81     = ZIZXIIIIIIIIII
  E82     = XIXIXIIIIIIIII
  E83     = YIXIXIIIIIIIII
  E84     = ZIXIXIIIIIIIII
  E85     = XIYIXIIIIIIIII
  E86     = YIYIXIIIIIIIII
  E87     = ZIYIXIIIIIIIII
  E88     = XIZIXIIIIIIIII
  E89     = YIZIXIIIIIIIII
  E90     = ZIZIXIIIIIIIII
  E91     = XIXIIXIIIIIIII
  E92     = YIXIIXIIIIIIII
  E93     = ZIXIIXIIIIIIII
  E94     = XIYIIXIIIIIIII
  E95     = YIYIIXIIIIIIII
  E96     = ZIYIIXIIIIIIII
  E97     = XIZIIXIIIIIIII
  E98     = YIZIIXIIIIIIII
  E99     = ZIZIIXIIIIIIII
  E100    = XIXIIIXIIIIIII
  E101    = YIXIIIXIIIIIII
  E102    = ZIXIIIXIIIIIII
  E103    = XIYIIIXIIIIIII
  E104    = YIYIIIXIIIIIII
  E105    = ZIYIIIXIIIIIII
  E106    = XIZIIIXIIIIIII
  E107    = YIZIIIXIIIIIII
  E108    = ZIZIIIXIIIIIII
  E109    = XIXIIIIXIIIIII
  E110    = YIXIIIIXIIIIII
  E111    = ZIXIIIIXIIIIII
  E112    = XIYIIIIXIIIIII
  E113    = YIYIIIIXIIIIII
  E114    = ZIYIIIIXIIIIII
  E115    = XIZIIIIXIIIIII
  E116    = YIZIIIIXIIIIII
  E117    = ZIZIIIIXIIIIII
  E118    = XIIXXIIIIIIIII
  E119    = YIIXXIIIIIIIII
  E120    = ZIIXXIIIIIIIII
  E121    = XIIYYIIIIIIIII
  E122    = YIIYYIIIIIIIII
  E123    = ZIIYYIIIIIIIII
  E124    = XIIZYIIIIIIIII
  E125    = YIIZYIIIIIIIII
  E126    = ZIIZYIIIIIIIII
  E127    = XIIYZIIIIIIIII
  E128    = YIIYZIIIIIIIII
  E129    = ZIIYZIIIIIIIII
  E130    = XIIZZIIIIIIIII
  E131    = YIIZZIIIIIIIII
  E132    = ZIIZZIIIIIIIII
  E133    = XIIXIXIIIIIIII
  E134    = YIIXIXIIIIIIII
  E135    = ZIIXIXIIIIIIII
  E136    = XIIXIIXIIIIIII
  E137    = YIIXIIXIIIIIII
  E138    = ZIIXIIXIIIIIII
  E139    = XIIXIIIXIIIIII
  E140    = YIIXIIIXIIIIII
  E141    = ZIIXIIIXIIIIII
  E142    = XIIIXXIIIIIIII
  E143    = YIIIXXIIIIIIII
  E144    = ZIIIXXIIIIIIII
  E145    = XIIIXIXIIIIIII
  E146    = YIIIXIXIIIIIII
  E147    = ZIIIXIXIIIIIII
  E148    = XIIIXIIXIIIIII
  E149    = YIIIXIIXIIIIII
  E150    = ZIIIXIIXIIIIII
  E151    = XIIIIXXIIIIIII
  E152    = YIIIIXXIIIIIII
  E153    = ZIIIIXXIIIIIII
  E154    = XIIIIXIXIIIIII
  E155    = YIIIIXIXIIIIII
  E156    = ZIIIIXIXIIIIII
  E157    = XIIIIYIIZIIIII
  E158    = YIIIIYIIZIIIII
  E159    = ZIIIIYIIZIIIII
  E160    = XIIIIZIIZIIIII
  E161    = YIIIIZIIZIIIII
  E162    = ZIIIIZIIZIIIII
  E163    = XIIIIYIIIZIIII
  E164    = YIIIIYIIIZIIII
  E165    = ZIIIIYIIIZIIII
  E166    = XIIIIZIIIZIIII
  E167    = YIIIIZIIIZIIII
  E168    = ZIIIIZIIIZIIII
  E169    = XIIIIIXXIIIIII
  E170    = YIIIIIXXIIIIII
  E171    = ZIIIIIXXIIIIII
  E172    = XIIIIIYIIIXIII
  E173    = YIIIIIYIIIXIII
  E174    = ZIIIIIYIIIXIII
  E175    = XIIIIIZIIIXIII
  E176    = YIIIIIZIIIXIII
  E177    = ZIIIIIZIIIXIII
  E178    = XIIIIIYIIIIXII
  E179    = YIIIIIYIIIIXII
  E180    = ZIIIIIYIIIIXII
  E181    = XIIIIIZIIIIXII
  E182    = YIIIIIZIIIIXII
  E183    = ZIIIIIZIIIIXII
  E184    = XIIIIIIYIIIIYI
  E185    = YIIIIIIYIIIIYI
  E186    = ZIIIIIIYIIIIYI
  E187    = XIIIIIIZIIIIYI
  E188    = YIIIIIIZIIIIYI
  E189    = ZIIIIIIZIIIIYI
  E190    = XIIIIIIYIIIIIY
  E191    = YIIIIIIYIIIIIY
  E192    = ZIIIIIIYIIIIIY
  E193    = XIIIIIIZIIIIIY
  E194    = YIIIIIIZIIIIIY
  E195    = ZIIIIIIZIIIIIY
  E196    = XIIIIIIIXXIIII
  E197    = YIIIIIIIXXIIII
  E198    = ZIIIIIIIXXIIII
  E199    = XIIIIIIIYYIIII
  E200    = YIIIIIIIYYIIII
  E201    = ZIIIIIIIYYIIII
  E202    = XIIIIIIIZZIIII
  E203    = YIIIIIIIZZIIII
  E204    = ZIIIIIIIZZIIII
  E205    = XIIIIIIIYIYIII
  E206    = YIIIIIIIYIYIII
  E207    = ZIIIIIIIYIYIII
  E208    = XIIIIIIIYIIYII
  E209    = YIIIIIIIYIIYII
  E210    = ZIIIIIIIYIIYII
  E211    = XIIIIIIIXIIIXI
  E212    = YIIIIIIIXIIIXI
  E213    = ZIIIIIIIXIIIXI
  E214    = XIIIIIIIXIIIIX
  E215    = YIIIIIIIXIIIIX
  E216    = ZIIIIIIIXIIIIX
  E217    = XIIIIIIIIYYIII
  E218    = YIIIIIIIIYYIII
  E219    = ZIIIIIIIIYYIII
  E220    = XIIIIIIIIYIYII
  E221    = YIIIIIIIIYIYII
  E222    = ZIIIIIIIIYIYII
  E223    = XIIIIIIIIXIIXI
  E224    = YIIIIIIIIXIIXI
  E225    = ZIIIIIIIIXIIXI
  E226    = XIIIIIIIIXIIIX
  E227    = YIIIIIIIIXIIIX
  E228    = ZIIIIIIIIXIIIX
  E229    = XIIIIIIIIIXXII
  E230    = YIIIIIIIIIXXII
  E231    = ZIIIIIIIIIXXII
  E232    = XIIIIIIIIIYYII
  E233    = YIIIIIIIIIYYII
  E234    = ZIIIIIIIIIYYII
  E235    = XIIIIIIIIIZZII
  E236    = YIIIIIIIIIZZII
  E237    = ZIIIIIIIIIZZII
  E238    = XIIIIIIIIIZIZI
  E239    = YIIIIIIIIIZIZI
  E240    = ZIIIIIIIIIZIZI
  E241    = XIIIIIIIIIZIIZ
  E242    = YIIIIIIIIIZIIZ
  E243    = ZIIIIIIIIIZIIZ
  E244    = XIIIIIIIIIIZZI
  E245    = YIIIIIIIIIIZZI
  E246    = ZIIIIIIIIIIZZI
  E247    = XIIIIIIIIIIZIZ
  E248    = YIIIIIIIIIIZIZ
  E249    = ZIIIIIIIIIIZIZ
  E250    = XIIIIIIIIIIIXX
  E251    = YIIIIIIIIIIIXX
  E252    = ZIIIIIIIIIIIXX
  E253    = XIIIIIIIIIIIYY
  E254    = YIIIIIIIIIIIYY
  E255    = ZIIIIIIIIIIIYY
  E256    = XIIIIIIIIIIIZZ
  E257    = YIIIIIIIIIIIZZ
  E258    = ZIIIIIIIIIIIZZ
  E259    = IXXXIIIIIIIIII
  E260    = IYXXIIIIIIIIII
  E261    = IZXXIIIIIIIIII
  E262    = IXYXIIIIIIIIII
  E263    = IYYXIIIIIIIIII
  E264    = IZYXIIIIIIIIII
  E265    = IXZXIIIIIIIIII
  E266    = IYZXIIIIIIIIII
  E267    = IZZXIIIIIIIIII
  E268    = IXXIXIIIIIIIII
  E269    = IYXIXIIIIIIIII
  E270    = IZXIXIIIIIIIII
  E271    = IXYIXIIIIIIIII
  E272    = IYYIXIIIIIIIII
  E273    = IZYIXIIIIIIIII
  E274    = IXZIXIIIIIIIII
  E275    = IYZIXIIIIIIIII
  E276    = IZZIXIIIIIIIII
  E277    = IXXIIXIIIIIIII
  E278    = IYXIIXIIIIIIII
  E279    = IZXIIXIIIIIIII
  E280    = IXYIIXIIIIIIII
  E281    = IYYIIXIIIIIIII
  E282    = IZYIIXIIIIIIII
  E283    = IXZIIXIIIIIIII
  E284    = IYZIIXIIIIIIII
  E285    = IZZIIXIIIIIIII
  E286    = IXXIIIXIIIIIII
  E287    = IYXIIIXIIIIIII
  E288    = IZXIIIXIIIIIII
  E289    = IXYIIIXIIIIIII
  E290    = IYYIIIXIIIIIII
  E291    = IZYIIIXIIIIIII
  E292    = IXZIIIXIIIIIII
  E293    = IYZIIIXIIIIIII
  E294    = IZZIIIXIIIIIII
  E295    = IXXIIIIXIIIIII
  E296    = IYXIIIIXIIIIII
  E297    = IZXIIIIXIIIIII
  E298    = IXYIIIIXIIIIII
  E299    = IYYIIIIXIIIIII
  E300    = IZYIIIIXIIIIII
  E301    = IXZIIIIXIIIIII
  E302    = IYZIIIIXIIIIII
  E303    = IZZIIIIXIIIIII
  E304    = IXIXXIIIIIIIII
  E305    = IYIXXIIIIIIIII
  E306    = IZIXXIIIIIIIII
  E307    = IXIYYIIIIIIIII
  E308    = IYIYYIIIIIIIII
  E309    = IZIYYIIIIIIIII
  E310    = IXIZYIIIIIIIII
  E311    = IYIZYIIIIIIIII
  E312    = IZIZYIIIIIIIII
  E313    = IXIYZIIIIIIIII
  E314    = IYIYZIIIIIIIII
  E315    = IZIYZIIIIIIIII
  E316    = IXIZZIIIIIIIII
  E317    = IYIZZIIIIIIIII
  E318    = IZIZZIIIIIIIII
  E319    = IXIXIXIIIIIIII
  E320    = IYIXIXIIIIIIII
  E321    = IZIXIXIIIIIIII
  E322    = IXIXIIXIIIIIII
  E323    = IYIXIIXIIIIIII
  E324    = IZIXIIXIIIIIII
  E325    = IXIXIIIXIIIIII
  E326    = IYIXIIIXIIIIII
  E327    = IZIXIIIXIIIIII
  E328    = IXIIXXIIIIIIII
  E329    = IYIIXXIIIIIIII
  E330    = IZIIXXIIIIIIII
  E331    = IXIIXIXIIIIIII
  E332    = IYIIXIXIIIIIII
  E333    = IZIIXIXIIIIIII
  E334    = IXIIXIIXIIIIII
  E335    = IYIIXIIXIIIIII
  E336    = IZIIXIIXIIIIII
  E337    = IXIIIXXIIIIIII
  E338    = IYIIIXXIIIIIII
  E339    = IZIIIXXIIIIIII
  E340    = IXIIIXIXIIIIII
  E341    = IYIIIXIXIIIIII
  E342    = IZIIIXIXIIIIII
  E343    = IXIIIYIIZIIIII
  E344    = IYIIIYIIZIIIII
  E345    = IZIIIYIIZIIIII
  E346    = IXIIIZIIZIIIII
  E347    = IYIIIZIIZIIIII
  E348    = IZIIIZIIZIIIII
  E349    = IXIIIYIIIZIIII
  E350    = IYIIIYIIIZIIII
  E351    = IZIIIYIIIZIIII
  E352    = IXIIIZIIIZIIII
  E353    = IYIIIZIIIZIIII
  E354    = IZIIIZIIIZIIII
  E355    = IXIIIIXXIIIIII
  E356    = IYIIIIXXIIIIII
  E357    = IZIIIIXXIIIIII
  E358    = IXIIIIYIIIXIII
  E359    = IYIIIIYIIIXIII
  E360    = IZIIIIYIIIXIII
  E361    = IXIIIIZIIIXIII
  E362    = IYIIIIZIIIXIII
  E363    = IZIIIIZIIIXIII
  E364    = IXIIIIYIIIIXII
  E365    = IYIIIIYIIIIXII
  E366    = IZIIIIYIIIIXII
  E367    = IXIIIIZIIIIXII
  E368    = IYIIIIZIIIIXII
  E369    = IZIIIIZIIIIXII
  E370    = IXIIIIIYIIIIYI
  E371    = IYIIIIIYIIIIYI
  E372    = IZIIIIIYIIIIYI
  E373    = IXIIIIIZIIIIYI
  E374    = IYIIIIIZIIIIYI
  E375    = IZIIIIIZIIIIYI
  E376    = IXIIIIIYIIIIIY
  E377    = IYIIIIIYIIIIIY
  E378    = IZIIIIIYIIIIIY
  E379    = IXIIIIIZIIIIIY
  E380    = IYIIIIIZIIIIIY
  E381    = IZIIIIIZIIIIIY
  E382    = IXIIIIIIXXIIII
  E383    = IYIIIIIIXXIIII
  E384    = IZIIIIIIXXIIII
  E385    = IXIIIIIIYYIIII
  E386    = IYIIIIIIYYIIII
  E387    = IZIIIIIIYYIIII
  E388    = IXIIIIIIZZIIII
  E389    = IYIIIIIIZZIIII
  E390    = IZIIIIIIZZIIII
  E391    = IXIIIIIIYIYIII
  E392    = IYIIIIIIYIYIII
  E393    = IZIIIIIIYIYIII
  E394    = IXIIIIIIYIIYII
  E395    = IYIIIIIIYIIYII
  E396    = IZIIIIIIYIIYII
  E397    = IXIIIIIIXIIIXI
  E398    = IYIIIIIIXIIIXI
  E399    = IZIIIIIIXIIIXI
  E400    = IXIIIIIIXIIIIX
  E401    = IYIIIIIIXIIIIX
  E402    = IZIIIIIIXIIIIX
  E403    = IXIIIIIIIYYIII
  E404    = IYIIIIIIIYYIII
  E405    = IZIIIIIIIYYIII
  E406    = IXIIIIIIIYIYII
  E407    = IYIIIIIIIYIYII
  E408    = IZIIIIIIIYIYII
  E409    = IXIIIIIIIXIIXI
  E410    = IYIIIIIIIXIIXI
  E411    = IZIIIIIIIXIIXI
  E412    = IXIIIIIIIXIIIX
  E413    = IYIIIIIIIXIIIX
  E414    = IZIIIIIIIXIIIX
  E415    = IXIIIIIIIIXXII
  E416    = IYIIIIIIIIXXII
  E417    = IZIIIIIIIIXXII
  E418    = IXIIIIIIIIYYII
  E419    = IYIIIIIIIIYYII
  E420    = IZIIIIIIIIYYII
  E421    = IXIIIIIIIIZZII
  E422    = IYIIIIIIIIZZII
  E423    = IZIIIIIIIIZZII
  E424    = IXIIIIIIIIZIZI
  E425    = IYIIIIIIIIZIZI
  E426    = IZIIIIIIIIZIZI
  E427    = IXIIIIIIIIZIIZ
  E428    = IYIIIIIIIIZIIZ
  E429    = IZIIIIIIIIZIIZ
  E430    = IXIIIIIIIIIZZI
  E431    = IYIIIIIIIIIZZI
  E432    = IZIIIIIIIIIZZI
  E433    = IXIIIIIIIIIZIZ
  E434    = IYIIIIIIIIIZIZ
  E435    = IZIIIIIIIIIZIZ
  E436    = IXIIIIIIIIIIXX
  E437    = IYIIIIIIIIIIXX
  E438    = IZIIIIIIIIIIXX
  E439    = IXIIIIIIIIIIYY
  E440    = IYIIIIIIIIIIYY
  E441    = IZIIIIIIIIIIYY
  E442    = IXIIIIIIIIIIZZ
  E443    = IYIIIIIIIIIIZZ
  E444    = IZIIIIIIIIIIZZ
  E445    = IIXXXIIIIIIIII
  E446    = IIYXXIIIIIIIII
  E447    = IIZXXIIIIIIIII
  E448    = IIXYYIIIIIIIII
  E449    = IIYYYIIIIIIIII
  E450    = IIZYYIIIIIIIII
  E451    = IIXZYIIIIIIIII
  E452    = IIYZYIIIIIIIII
  E453    = IIZZYIIIIIIIII
  E454    = IIXYZIIIIIIIII
  E455    = IIYYZIIIIIIIII
  E456    = IIZYZIIIIIIIII
  E457    = IIXZZIIIIIIIII
  E458    = IIYZZIIIIIIIII
  E459    = IIZZZIIIIIIIII
  E460    = IIXXIXIIIIIIII
  E461    = IIYXIXIIIIIIII
  E462    = IIZXIXIIIIIIII
  E463    = IIXXIIXIIIIIII
  E464    = IIYXIIXIIIIIII
  E465    = IIZXIIXIIIIIII
  E466    = IIXXIIIXIIIIII
  E467    = IIYXIIIXIIIIII
  E468    = IIZXIIIXIIIIII
  E469    = IIXIXXIIIIIIII
  E470    = IIYIXXIIIIIIII
  E471    = IIZIXXIIIIIIII
  E472    = IIXIXIXIIIIIII
  E473    = IIYIXIXIIIIIII
  E474    = IIZIXIXIIIIIII
  E475    = IIXIXIIXIIIIII
  E476    = IIYIXIIXIIIIII
  E477    = IIZIXIIXIIIIII
  E478    = IIXIIXXIIIIIII
  E479    = IIYIIXXIIIIIII
  E480    = IIZIIXXIIIIIII
  E481    = IIXIIXIXIIIIII
  E482    = IIYIIXIXIIIIII
  E483    = IIZIIXIXIIIIII
  E484    = IIXIIYIIZIIIII
  E485    = IIYIIYIIZIIIII
  E486    = IIZIIYIIZIIIII
  E487    = IIXIIZIIZIIIII
  E488    = IIYIIZIIZIIIII
  E489    = IIZIIZIIZIIIII
  E490    = IIXIIYIIIZIIII
  E491    = IIYIIYIIIZIIII
  E492    = IIZIIYIIIZIIII
  E493    = IIXIIZIIIZIIII
  E494    = IIYIIZIIIZIIII
  E495    = IIZIIZIIIZIIII
  E496    = IIXIIIXXIIIIII
  E497    = IIYIIIXXIIIIII
  E498    = IIZIIIXXIIIIII
  E499    = IIXIIIYIIIXIII
  E500    = IIYIIIYIIIXIII
  E501    = IIZIIIYIIIXIII
  E502    = IIXIIIZIIIXIII
  E503    = IIYIIIZIIIXIII
  E504    = IIZIIIZIIIXIII
  E505    = IIXIIIYIIIIXII
  E506    = IIYIIIYIIIIXII
  E507    = IIZIIIYIIIIXII
  E508    = IIXIIIZIIIIXII
  E509    = IIYIIIZIIIIXII
  E510    = IIZIIIZIIIIXII
  E511    = IIXIIIIYIIIIYI
  E512    = IIYIIIIYIIIIYI
  E513    = IIZIIIIYIIIIYI
  E514    = IIXIIIIZIIIIYI
  E515    = IIYIIIIZIIIIYI
  E516    = IIZIIIIZIIIIYI
  E517    = IIXIIIIYIIIIIY
  E518    = IIYIIIIYIIIIIY
  E519    = IIZIIIIYIIIIIY
  E520    = IIXIIIIZIIIIIY
  E521    = IIYIIIIZIIIIIY
  E522    = IIZIIIIZIIIIIY
  E523    = IIXIIIIIXXIIII
  E524    = IIYIIIIIXXIIII
  E525    = IIZIIIIIXXIIII
  E526    = IIXIIIIIYYIIII
  E527    = IIYIIIIIYYIIII
  E528    = IIZIIIIIYYIIII
  E529    = IIXIIIIIZZIIII
  E530    = IIYIIIIIZZIIII
  E531    = IIZIIIIIZZIIII
  E532    = IIXIIIIIYIYIII
  E533    = IIYIIIIIYIYIII
  E534    = IIZIIIIIYIYIII
  E535    = IIXIIIIIYIIYII
  E536    = IIYIIIIIYIIYII
  E537    = IIZIIIIIYIIYII
  E538    = IIXIIIIIXIIIXI
  E539    = IIYIIIIIXIIIXI
  E540    = IIZIIIIIXIIIXI
  E541    = IIXIIIIIXIIIIX
  E542    = IIYIIIIIXIIIIX
  E543    = IIZIIIIIXIIIIX
  E544    = IIXIIIIIIYYIII
  E545    = IIYIIIIIIYYIII
  E546    = IIZIIIIIIYYIII
  E547    = IIXIIIIIIYIYII
  E548    = IIYIIIIIIYIYII
  E549    = IIZIIIIIIYIYII
  E550    = IIXIIIIIIXIIXI
  E551    = IIYIIIIIIXIIXI
  E552    = IIZIIIIIIXIIXI
  E553    = IIXIIIIIIXIIIX
  E554    = IIYIIIIIIXIIIX
  E555    = IIZIIIIIIXIIIX
  E556    = IIXIIIIIIIXXII
  E557    = IIYIIIIIIIXXII
  E558    = IIZIIIIIIIXXII
  E559    = IIXIIIIIIIYYII
  E560    = IIYIIIIIIIYYII
  E561    = IIZIIIIIIIYYII
  E562    = IIXIIIIIIIZZII
  E563    = IIYIIIIIIIZZII
  E564    = IIZIIIIIIIZZII
  E565    = IIXIIIIIIIZIZI
  E566    = IIYIIIIIIIZIZI
  E567    = IIZIIIIIIIZIZI
  E568    = IIXIIIIIIIZIIZ
  E569    = IIYIIIIIIIZIIZ
  E570    = IIZIIIIIIIZIIZ
  E571    = IIXIIIIIIIIZZI
  E572    = IIYIIIIIIIIZZI
  E573    = IIZIIIIIIIIZZI
  E574    = IIXIIIIIIIIZIZ
  E575    = IIYIIIIIIIIZIZ
  E576    = IIZIIIIIIIIZIZ
  E577    = IIXIIIIIIIIIXX
  E578    = IIYIIIIIIIIIXX
  E579    = IIZIIIIIIIIIXX
  E580    = IIXIIIIIIIIIYY
  E581    = IIYIIIIIIIIIYY
  E582    = IIZIIIIIIIIIYY
  E583    = IIXIIIIIIIIIZZ
