Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XYZIIIIIIIIIII
  E23     = YYZIIIIIIIIIII
  E24     = ZYZIIIIIIIIIII
  E25     = XZZIIIIIIIIIII
  E26     = YZZIIIIIIIIIII
  E27     = ZZZIIIIIIIIIII
  E28     = XXIXIIIIIIIIII
  E29     = YXIXIIIIIIIIII
  E30     = ZXIXIIIIIIIIII
  E31     = XYIXIIIIIIIIII
  E32     = YYIXIIIIIIIIII
  E33     = ZYIXIIIIIIIIII
  E34     = XZIXIIIIIIIIII
  E35     = YZIXIIIIIIIIII
  E36     = ZZIXIIIIIIIIII
  E37     = XXIIXIIIIIIIII
  E38     = YXIIXIIIIIIIII
  E39     = ZXIIXIIIIIIIII
  E40     = XYIIXIIIIIIIII
  E41     = YYIIXIIIIIIIII
  E42     = ZYIIXIIIIIIIII
  E43     = XZIIXIIIIIIIII
  E44     = YZIIXIIIIIIIII
  E45     = ZZIIXIIIIIIIII
  E46     = XXIIIXIIIIIIII
  E47     = YXIIIXIIIIIIII
  E48     = ZXIIIXIIIIIIII
  E49     = XYIIIXIIIIIIII
  E50     = YYIIIXIIIIIIII
  E51     = ZYIIIXIIIIIIII
  E52     = XZIIIXIIIIIIII
  E53     = YZIIIXIIIIIIII
  E54     = ZZIIIXIIIIIIII
  E55     = XXIIIIXIIIIIII
  E56     = YXIIIIXIIIIIII
  E57     = ZXIIIIXIIIIIII
  E58     = XYIIIIXIIIIIII
  E59     = YYIIIIXIIIIIII
  E60     = ZYIIIIXIIIIIII
  E61     = XZIIIIXIIIIIII
  E62     = YZIIIIXIIIIIII
  E63     = ZZIIIIXIIIIIII
  E64     = XXIIIIIXIIIIII
  E65     = YXIIIIIXIIIIII
  E66     = ZXIIIIIXIIIIII
  E67     = XYIIIIIXIIIIII
  E68     = YYIIIIIXIIIIII
  E69     = ZYIIIIIXIIIIII
  E70     = XZIIIIIXIIIIII
  E71     = YZIIIIIXIIIIII
  E72     = ZZIIIIIXIIIIII
  E73     = XIXXIIIIIIIIII
  E74     = YIXXIIIIIIIIII
  E75     = ZIXXIIIIIIIIII
  E76     = XIYXIIIIIIIIII
  E77     = YIYXIIIIIIIIII
  E78     = ZIYXIIIIIIIIII
  E79     = XIZXIIIIIIIIII
  E80     = YIZXIIIIIIIIII
  E81     = ZIZXIIIIIIIIII
  E82     = XIXIXIIIIIIIII
  E83     = YIXIXIIIIIIIII
  E84     = ZIXIXIIIIIIIII
  E85     = XIYIXIIIIIIIII
  E86     = YIYIXIIIIIIIII
  E87     = ZIYIXIIIIIIIII
  E88     = XIZIXIIIIIIIII
  E89     = YIZIXIIIIIIIII
  E90     = ZIZIXIIIIIIIII
  E91     = XIXIIXIIIIIIII
  E92     = YIXIIXIIIIIIII
  E93     = ZIXIIXIIIIIIII
  E94     = XIYIIXIIIIIIII
  E95     = YIYIIXIIIIIIII
  E96     = ZIYIIXIIIIIIII
  E97     = XIZIIXIIIIIIII
  E98     = YIZIIXIIIIIIII
  E99     = ZIZIIXIIIIIIII
  E100    = XIXIIIXIIIIIII
  E101    = YIXIIIXIIIIIII
  E102    = ZIXIIIXIIIIIII
  E103    = XIYIIIXIIIIIII
  E104    = YIYIIIXIIIIIII
  E105    = ZIYIIIXIIIIIII
  E106    = XIZIIIXIIIIIII
  E107    = YIZIIIXIIIIIII
  E108    = ZIZIIIXIIIIIII
  E109    = XIXIIIIXIIIIII
  E110    = YIXIIIIXIIIIII
  E111    = ZIXIIIIXIIIIII
  E112    = XIYIIIIXIIIIII
  E113    = YIYIIIIXIIIIII
  E114    = ZIYIIIIXIIIIII
  E115    = XIZIIIIXIIIIII
  E116    = YIZIIIIXIIIIII
  E117    = ZIZIIIIXIIIIII
  E118    = XIIXXIIIIIIIII
  E119    = YIIXXIIIIIIIII
  E120    = ZIIXXIIIIIIIII
  E121    = XIIXIXIIIIIIII
  E122    = YIIXIXIIIIIIII
  E123    = ZIIXIXIIIIIIII
  E124    = XIIXIIXIIIIIII
  E125    = YIIXIIXIIIIIII
  E126    = ZIIXIIXIIIIIII
  E127    = XIIXIIIXIIIIII
  E128    = YIIXIIIXIIIIII
  E129    = ZIIXIIIXIIIIII
  E130    = XIIYIIIIZIIIII
  E131    = YIIYIIIIZIIIII
  E132    = ZIIYIIIIZIIIII
  E133    = XIIZIIIIZIIIII
  E134    = YIIZIIIIZIIIII
  E135    = ZIIZIIIIZIIIII
  E136    = XIIYIIIIIZIIII
  E137    = YIIYIIIIIZIIII
  E138    = ZIIYIIIIIZIIII
  E139    = XIIZIIIIIZIIII
  E140    = YIIZIIIIIZIIII
  E141    = ZIIZIIIIIZIIII
  E142    = XIIIXXIIIIIIII
  E143    = YIIIXXIIIIIIII
  E144    = ZIIIXXIIIIIIII
  E145    = XIIIXIXIIIIIII
  E146    = YIIIXIXIIIIIII
  E147    = ZIIIXIXIIIIIII
  E148    = XIIIXIIXIIIIII
  E149    = YIIIXIIXIIIIII
  E150    = ZIIIXIIXIIIIII
  E151    = XIIIYIIIXIIIII
  E152    = YIIIYIIIXIIIII
  E153    = ZIIIYIIIXIIIII
  E154    = XIIIZIIIXIIIII
  E155    = YIIIZIIIXIIIII
  E156    = ZIIIZIIIXIIIII
  E157    = XIIIYIIIIIZIII
  E158    = YIIIYIIIIIZIII
  E159    = ZIIIYIIIIIZIII
  E160    = XIIIZIIIIIZIII
  E161    = YIIIZIIIIIZIII
  E162    = ZIIIZIIIIIZIII
  E163    = XIIIIXXIIIIIII
  E164    = YIIIIXXIIIIIII
  E165    = ZIIIIXXIIIIIII
  E166    = XIIIIXIXIIIIII
  E167    = YIIIIXIXIIIIII
  E168    = ZIIIIXIXIIIIII
  E169    = XIIIIYIIIXIIII
  E170    = YIIIIYIIIXIIII
  E171    = ZIIIIYIIIXIIII
  E172    = XIIIIZIIIXIIII
  E173    = YIIIIZIIIXIIII
  E174    = ZIIIIZIIIXIIII
  E175    = XIIIIYIIIIXIII
  E176    = YIIIIYIIIIXIII
  E177    = ZIIIIYIIIIXIII
  E178    = XIIIIZIIIIXIII
  E179    = YIIIIZIIIIXIII
  E180    = ZIIIIZIIIIXIII
  E181    = XIIIIIXXIIIIII
  E182    = YIIIIIXXIIIIII
  E183    = ZIIIIIXXIIIIII
  E184    = XIIIIIYYIIIIII
  E185    = YIIIIIYYIIIIII
  E186    = ZIIIIIYYIIIIII
  E187    = XIIIIIZYIIIIII
  E188    = YIIIIIZYIIIIII
  E189    = ZIIIIIZYIIIIII
  E190    = XIIIIIYZIIIIII
  E191    = YIIIIIYZIIIIII
  E192    = ZIIIIIYZIIIIII
  E193    = XIIIIIZZIIIIII
  E194    = YIIIIIZZIIIIII
  E195    = ZIIIIIZZIIIIII
  E196    = XIIIIIIIZZIIII
  E197    = YIIIIIIIZZIIII
  E198    = ZIIIIIIIZZIIII
  E199    = XIIIIIIIXIZIII
  E200    = YIIIIIIIXIZIII
  E201    = ZIIIIIIIXIZIII
  E202    = XIIIIIIIYIIZII
  E203    = YIIIIIIIYIIZII
  E204    = ZIIIIIIIYIIZII
  E205    = XIIIIIIIYIIIZI
  E206    = YIIIIIIIYIIIZI
  E207    = ZIIIIIIIYIIIZI
  E208    = XIIIIIIIYIIIIZ
  E209    = YIIIIIIIYIIIIZ
  E210    = ZIIIIIIIYIIIIZ
  E211    = XIIIIIIIIXXIII
  E212    = YIIIIIIIIXXIII
  E213    = ZIIIIIIIIXXIII
  E214    = XIIIIIIIIYIXII
  E215    = YIIIIIIIIYIXII
  E216    = ZIIIIIIIIYIXII
  E217    = XIIIIIIIIYIIXI
  E218    = YIIIIIIIIYIIXI
  E219    = ZIIIIIIIIYIIXI
  E220    = XIIIIIIIIYIIIX
  E221    = YIIIIIIIIYIIIX
  E222    = ZIIIIIIIIYIIIX
  E223    = XIIIIIIIIIYYII
  E224    = YIIIIIIIIIYYII
  E225    = ZIIIIIIIIIYYII
  E226    = XIIIIIIIIIYIYI
  E227    = YIIIIIIIIIYIYI
  E228    = ZIIIIIIIIIYIYI
  E229    = XIIIIIIIIIYIIY
  E230    = YIIIIIIIIIYIIY
  E231    = ZIIIIIIIIIYIIY
  E232    = XIIIIIIIIIIXXI
  E233    = YIIIIIIIIIIXXI
  E234    = ZIIIIIIIIIIXXI
  E235    = XIIIIIIIIIIYYI
  E236    = YIIIIIIIIIIYYI
  E237    = ZIIIIIIIIIIYYI
  E238    = XIIIIIIIIIIZZI
  E239    = YIIIIIIIIIIZZI
  E240    = ZIIIIIIIIIIZZI
  E241    = XIIIIIIIIIIXIX
  E242    = YIIIIIIIIIIXIX
  E243    = ZIIIIIIIIIIXIX
  E244    = XIIIIIIIIIIYIY
  E245    = YIIIIIIIIIIYIY
  E246    = ZIIIIIIIIIIYIY
  E247    = XIIIIIIIIIIZIZ
  E248    = YIIIIIIIIIIZIZ
  E249    = ZIIIIIIIIIIZIZ
  E250    = XIIIIIIIIIIIXX
  E251    = YIIIIIIIIIIIXX
  E252    = ZIIIIIIIIIIIXX
  E253    = XIIIIIIIIIIIYY
  E254    = YIIIIIIIIIIIYY
  E255    = ZIIIIIIIIIIIYY
  E256    = XIIIIIIIIIIIZZ
  E257    = YIIIIIIIIIIIZZ
  E258    = ZIIIIIIIIIIIZZ
  E259    = IXXXIIIIIIIIII
  E260    = IYXXIIIIIIIIII
  E261    = IZXXIIIIIIIIII
  E262    = IXYXIIIIIIIIII
  E263    = IYYXIIIIIIIIII
  E264    = IZYXIIIIIIIIII
  E265    = IXZXIIIIIIIIII
  E266    = IYZXIIIIIIIIII
  E267    = IZZXIIIIIIIIII
  E268    = IXXIXIIIIIIIII
  E269    = IYXIXIIIIIIIII
  E270    = IZXIXIIIIIIIII
  E271    = IXYIXIIIIIIIII
  E272    = IYYIXIIIIIIIII
  E273    = IZYIXIIIIIIIII
  E274    = IXZIXIIIIIIIII
  E275    = IYZIXIIIIIIIII
  E276    = IZZIXIIIIIIIII
  E277    = IXXIIXIIIIIIII
  E278    = IYXIIXIIIIIIII
  E279    = IZXIIXIIIIIIII
  E280    = IXYIIXIIIIIIII
  E281    = IYYIIXIIIIIIII
  E282    = IZYIIXIIIIIIII
  E283    = IXZIIXIIIIIIII
  E284    = IYZIIXIIIIIIII
  E285    = IZZIIXIIIIIIII
  E286    = IXXIIIXIIIIIII
  E287    = IYXIIIXIIIIIII
  E288    = IZXIIIXIIIIIII
  E289    = IXYIIIXIIIIIII
  E290    = IYYIIIXIIIIIII
  E291    = IZYIIIXIIIIIII
  E292    = IXZIIIXIIIIIII
  E293    = IYZIIIXIIIIIII
  E294    = IZZIIIXIIIIIII
  E295    = IXXIIIIXIIIIII
  E296    = IYXIIIIXIIIIII
  E297    = IZXIIIIXIIIIII
  E298    = IXYIIIIXIIIIII
  E299    = IYYIIIIXIIIIII
  E300    = IZYIIIIXIIIIII
  E301    = IXZIIIIXIIIIII
  E302    = IYZIIIIXIIIIII
  E303    = IZZIIIIXIIIIII
  E304    = IXIXXIIIIIIIII
  E305    = IYIXXIIIIIIIII
  E306    = IZIXXIIIIIIIII
  E307    = IXIXIXIIIIIIII
  E308    = IYIXIXIIIIIIII
  E309    = IZIXIXIIIIIIII
  E310    = IXIXIIXIIIIIII
  E311    = IYIXIIXIIIIIII
  E312    = IZIXIIXIIIIIII
  E313    = IXIXIIIXIIIIII
  E314    = IYIXIIIXIIIIII
  E315    = IZIXIIIXIIIIII
  E316    = IXIYIIIIZIIIII
  E317    = IYIYIIIIZIIIII
  E318    = IZIYIIIIZIIIII
  E319    = IXIZIIIIZIIIII
  E320    = IYIZIIIIZIIIII
  E321    = IZIZIIIIZIIIII
  E322    = IXIYIIIIIZIIII
  E323    = IYIYIIIIIZIIII
  E324    = IZIYIIIIIZIIII
  E325    = IXIZIIIIIZIIII
  E326    = IYIZIIIIIZIIII
  E327    = IZIZIIIIIZIIII
  E328    = IXIIXXIIIIIIII
  E329    = IYIIXXIIIIIIII
  E330    = IZIIXXIIIIIIII
  E331    = IXIIXIXIIIIIII
  E332    = IYIIXIXIIIIIII
  E333    = IZIIXIXIIIIIII
  E334    = IXIIXIIXIIIIII
  E335    = IYIIXIIXIIIIII
  E336    = IZIIXIIXIIIIII
  E337    = IXIIYIIIXIIIII
  E338    = IYIIYIIIXIIIII
  E339    = IZIIYIIIXIIIII
  E340    = IXIIZIIIXIIIII
  E341    = IYIIZIIIXIIIII
  E342    = IZIIZIIIXIIIII
  E343    = IXIIYIIIIIZIII
  E344    = IYIIYIIIIIZIII
  E345    = IZIIYIIIIIZIII
  E346    = IXIIZIIIIIZIII
  E347    = IYIIZIIIIIZIII
  E348    = IZIIZIIIIIZIII
  E349    = IXIIIXXIIIIIII
  E350    = IYIIIXXIIIIIII
  E351    = IZIIIXXIIIIIII
  E352    = IXIIIXIXIIIIII
  E353    = IYIIIXIXIIIIII
  E354    = IZIIIXIXIIIIII
  E355    = IXIIIYIIIXIIII
  E356    = IYIIIYIIIXIIII
  E357    = IZIIIYIIIXIIII
  E358    = IXIIIZIIIXIIII
  E359    = IYIIIZIIIXIIII
  E360    = IZIIIZIIIXIIII
  E361    = IXIIIYIIIIXIII
  E362    = IYIIIYIIIIXIII
  E363    = IZIIIYIIIIXIII
  E364    = IXIIIZIIIIXIII
  E365    = IYIIIZIIIIXIII
  E366    = IZIIIZIIIIXIII
  E367    = IXIIIIXXIIIIII
  E368    = IYIIIIXXIIIIII
  E369    = IZIIIIXXIIIIII
  E370    = IXIIIIYYIIIIII
  E371    = IYIIIIYYIIIIII
  E372    = IZIIIIYYIIIIII
  E373    = IXIIIIZYIIIIII
  E374    = IYIIIIZYIIIIII
  E375    = IZIIIIZYIIIIII
  E376    = IXIIIIYZIIIIII
  E377    = IYIIIIYZIIIIII
  E378    = IZIIIIYZIIIIII
  E379    = IXIIIIZZIIIIII
  E380    = IYIIIIZZIIIIII
  E381    = IZIIIIZZIIIIII
  E382    = IXIIIIIIZZIIII
  E383    = IYIIIIIIZZIIII
  E384    = IZIIIIIIZZIIII
  E385    = IXIIIIIIXIZIII
  E386    = IYIIIIIIXIZIII
  E387    = IZIIIIIIXIZIII
  E388    = IXIIIIIIYIIZII
  E389    = IYIIIIIIYIIZII
  E390    = IZIIIIIIYIIZII
  E391    = IXIIIIIIYIIIZI
  E392    = IYIIIIIIYIIIZI
  E393    = IZIIIIIIYIIIZI
  E394    = IXIIIIIIYIIIIZ
  E395    = IYIIIIIIYIIIIZ
  E396    = IZIIIIIIYIIIIZ
  E397    = IXIIIIIIIXXIII
  E398    = IYIIIIIIIXXIII
  E399    = IZIIIIIIIXXIII
  E400    = IXIIIIIIIYIXII
  E401    = IYIIIIIIIYIXII
  E402    = IZIIIIIIIYIXII
  E403    = IXIIIIIIIYIIXI
  E404    = IYIIIIIIIYIIXI
  E405    = IZIIIIIIIYIIXI
  E406    = IXIIIIIIIYIIIX
  E407    = IYIIIIIIIYIIIX
  E408    = IZIIIIIIIYIIIX
  E409    = IXIIIIIIIIYYII
  E410    = IYIIIIIIIIYYII
  E411    = IZIIIIIIIIYYII
  E412    = IXIIIIIIIIYIYI
  E413    = IYIIIIIIIIYIYI
  E414    = IZIIIIIIIIYIYI
  E415    = IXIIIIIIIIYIIY
  E416    = IYIIIIIIIIYIIY
  E417    = IZIIIIIIIIYIIY
  E418    = IXIIIIIIIIIXXI
  E419    = IYIIIIIIIIIXXI
  E420    = IZIIIIIIIIIXXI
  E421    = IXIIIIIIIIIYYI
  E422    = IYIIIIIIIIIYYI
  E423    = IZIIIIIIIIIYYI
  E424    = IXIIIIIIIIIZZI
  E425    = IYIIIIIIIIIZZI
  E426    = IZIIIIIIIIIZZI
  E427    = IXIIIIIIIIIXIX
  E428    = IYIIIIIIIIIXIX
  E429    = IZIIIIIIIIIXIX
  E430    = IXIIIIIIIIIYIY
  E431    = IYIIIIIIIIIYIY
  E432    = IZIIIIIIIIIYIY
  E433    = IXIIIIIIIIIZIZ
  E434    = IYIIIIIIIIIZIZ
  E435    = IZIIIIIIIIIZIZ
  E436    = IXIIIIIIIIIIXX
  E437    = IYIIIIIIIIIIXX
  E438    = IZIIIIIIIIIIXX
  E439    = IXIIIIIIIIIIYY
  E440    = IYIIIIIIIIIIYY
  E441    = IZIIIIIIIIIIYY
  E442    = IXIIIIIIIIIIZZ
  E443    = IYIIIIIIIIIIZZ
  E444    = IZIIIIIIIIIIZZ
  E445    = IIXXXIIIIIIIII
  E446    = IIYXXIIIIIIIII
  E447    = IIZXXIIIIIIIII
  E448    = IIXXIXIIIIIIII
  E449    = IIYXIXIIIIIIII
  E450    = IIZXIXIIIIIIII
  E451    = IIXXIIXIIIIIII
  E452    = IIYXIIXIIIIIII
  E453    = IIZXIIXIIIIIII
  E454    = IIXXIIIXIIIIII
  E455    = IIYXIIIXIIIIII
  E456    = IIZXIIIXIIIIII
  E457    = IIXYIIIIZIIIII
  E458    = IIYYIIIIZIIIII
  E459    = IIZYIIIIZIIIII
  E460    = IIXZIIIIZIIIII
  E461    = IIYZIIIIZIIIII
  E462    = IIZZIIIIZIIIII
  E463    = IIXYIIIIIZIIII
  E464    = IIYYIIIIIZIIII
  E465    = IIZYIIIIIZIIII
  E466    = IIXZIIIIIZIIII
  E467    = IIYZIIIIIZIIII
  E468    = IIZZIIIIIZIIII
  E469    = IIXIXXIIIIIIII
  E470    = IIYIXXIIIIIIII
  E471    = IIZIXXIIIIIIII
  E472    = IIXIXIXIIIIIII
  E473    = IIYIXIXIIIIIII
  E474    = IIZIXIXIIIIIII
  E475    = IIXIXIIXIIIIII
  E476    = IIYIXIIXIIIIII
  E477    = IIZIXIIXIIIIII
  E478    = IIXIYIIIXIIIII
  E479    = IIYIYIIIXIIIII
  E480    = IIZIYIIIXIIIII
  E481    = IIXIZIIIXIIIII
  E482    = IIYIZIIIXIIIII
  E483    = IIZIZIIIXIIIII
  E484    = IIXIYIIIIIZIII
  E485    = IIYIYIIIIIZIII
  E486    = IIZIYIIIIIZIII
  E487    = IIXIZIIIIIZIII
  E488    = IIYIZIIIIIZIII
  E489    = IIZIZIIIIIZIII
  E490    = IIXIIXXIIIIIII
  E491    = IIYIIXXIIIIIII
  E492    = IIZIIXXIIIIIII
  E493    = IIXIIXIXIIIIII
  E494    = IIYIIXIXIIIIII
  E495    = IIZIIXIXIIIIII
  E496    = IIXIIYIIIXIIII
  E497    = IIYIIYIIIXIIII
  E498    = IIZIIYIIIXIIII
  E499    = IIXIIZIIIXIIII
  E500    = IIYIIZIIIXIIII
  E501    = IIZIIZIIIXIIII
  E502    = IIXIIYIIIIXIII
  E503    = IIYIIYIIIIXIII
  E504    = IIZIIYIIIIXIII
  E505    = IIXIIZIIIIXIII
  E506    = IIYIIZIIIIXIII
  E507    = IIZIIZIIIIXIII
  E508    = IIXIIIXXIIIIII
  E509    = IIYIIIXXIIIIII
  E510    = IIZIIIXXIIIIII
  E511    = IIXIIIYYIIIIII
  E512    = IIYIIIYYIIIIII
  E513    = IIZIIIYYIIIIII
  E514    = IIXIIIZYIIIIII
  E515    = IIYIIIZYIIIIII
  E516    = IIZIIIZYIIIIII
  E517    = IIXIIIYZIIIIII
  E518    = IIYIIIYZIIIIII
  E519    = IIZIIIYZIIIIII
  E520    = IIXIIIZZIIIIII
  E521    = IIYIIIZZIIIIII
  E522    = IIZIIIZZIIIIII
  E523    = IIXIIIIIZZIIII
  E524    = IIYIIIIIZZIIII
  E525    = IIZIIIIIZZIIII
  E526    = IIXIIIIIXIZIII
  E527    = IIYIIIIIXIZIII
  E528    = IIZIIIIIXIZIII
  E529    = IIXIIIIIYIIZII
  E530    = IIYIIIIIYIIZII
  E531    = IIZIIIIIYIIZII
  E532    = IIXIIIIIYIIIZI
  E533    = IIYIIIIIYIIIZI
  E534    = IIZIIIIIYIIIZI
  E535    = IIXIIIIIYIIIIZ
  E536    = IIYIIIIIYIIIIZ
  E537    = IIZIIIIIYIIIIZ
  E538    = IIXIIIIIIXXIII
  E539    = IIYIIIIIIXXIII
  E540    = IIZIIIIIIXXIII
  E541    = IIXIIIIIIYIXII
  E542    = IIYIIIIIIYIXII
  E543    = IIZIIIIIIYIXII
  E544    = IIXIIIIIIYIIXI
  E545    = IIYIIIIIIYIIXI
  E546    = IIZIIIIIIYIIXI
  E547    = IIXIIIIIIYIIIX
  E548    = IIYIIIIIIYIIIX
  E549    = IIZIIIIIIYIIIX
  E550    = IIXIIIIIIIYYII
  E551    = IIYIIIIIIIYYII
  E552    = IIZIIIIIIIYYII
  E553    = IIXIIIIIIIYIYI
  E554    = IIYIIIIIIIYIYI
  E555    = IIZIIIIIIIYIYI
  E556    = IIXIIIIIIIYIIY
  E557    = IIYIIIIIIIYIIY
  E558    = IIZIIIIIIIYIIY
  E559    = IIXIIIIIIIIXXI
  E560    = IIYIIIIIIIIXXI
  E561    = IIZIIIIIIIIXXI
  E562    = IIXIIIIIIIIYYI
  E563    = IIYIIIIIIIIYYI
  E564    = IIZIIIIIIIIYYI
  E565    = IIXIIIIIIIIZZI
  E566    = IIYIIIIIIIIZZI
  E567    = IIZIIIIIIIIZZI
  E568    = IIXIIIIIIIIXIX
  E569    = IIYIIIIIIIIXIX
  E570    = IIZIIIIIIIIXIX
  E571    = IIXIIIIIIIIYIY
  E572    = IIYIIIIIIIIYIY
  E573    = IIZIIIIIIIIYIY
  E574    = IIXIIIIIIIIZIZ
  E575    = IIYIIIIIIIIZIZ
  E576    = IIZIIIIIIIIZIZ
  E577    = IIXIIIIIIIIIXX
  E578    = IIYIIIIIIIIIXX
  E579    = IIZIIIIIIIIIXX
  E580    = IIXIIIIIIIIIYY
  E581    = IIYIIIIIIIIIYY
  E582    = IIZIIIIIIIIIYY
  E583    = IIXIIIIIIIIIZZ
