Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XYIIXIIIIIIIII
  E23     = YYIIXIIIIIIIII
  E24     = ZYIIXIIIIIIIII
  E25     = XZIIXIIIIIIIII
  E26     = YZIIXIIIIIIIII
  E27     = ZZIIXIIIIIIIII
  E28     = XXIIIXIIIIIIII
  E29     = YXIIIXIIIIIIII
  E30     = ZXIIIXIIIIIIII
  E31     = XYIIIXIIIIIIII
  E32     = YYIIIXIIIIIIII
  E33     = ZYIIIXIIIIIIII
  E34     = XZIIIXIIIIIIII
  E35     = YZIIIXIIIIIIII
  E36     = ZZIIIXIIIIIIII
  E37     = XXIIIIXIIIIIII
  E38     = YXIIIIXIIIIIII
  E39     = ZXIIIIXIIIIIII
  E40     = XYIIIIXIIIIIII
  E41     = YYIIIIXIIIIIII
  E42     = ZYIIIIXIIIIIII
  E43     = XZIIIIXIIIIIII
  E44     = YZIIIIXIIIIIII
  E45     = ZZIIIIXIIIIIII
  E46     = XXIIIIIXIIIIII
  E47     = YXIIIIIXIIIIII
  E48     = ZXIIIIIXIIIIII
  E49     = XYIIIIIXIIIIII
  E50     = YYIIIIIXIIIIII
  E51     = ZYIIIIIXIIIIII
  E52     = XZIIIIIXIIIIII
  E53     = YZIIIIIXIIIIII
  E54     = ZZIIIIIXIIIIII
  E55     = XXIIIIIIXIIIII
  E56     = YXIIIIIIXIIIII
  E57     = ZXIIIIIIXIIIII
  E58     = XYIIIIIIXIIIII
  E59     = YYIIIIIIXIIIII
  E60     = ZYIIIIIIXIIIII
  E61     = XZIIIIIIXIIIII
  E62     = YZIIIIIIXIIIII
  E63     = ZZIIIIIIXIIIII
  E64     = XXIIIIIIIXIIII
  E65     = YXIIIIIIIXIIII
  E66     = ZXIIIIIIIXIIII
  E67     = XYIIIIIIIXIIII
  E68     = YYIIIIIIIXIIII
  E69     = ZYIIIIIIIXIIII
  E70     = XZIIIIIIIXIIII
  E71     = YZIIIIIIIXIIII
  E72     = ZZIIIIIIIXIIII
  E73     = XIXXIIIIIIIIII
  E74     = YIXXIIIIIIIIII
  E75     = ZIXXIIIIIIIIII
  E76     = XIYYIIIIIIIIII
  E77     = YIYYIIIIIIIIII
  E78     = ZIYYIIIIIIIIII
  E79     = XIZYIIIIIIIIII
  E80     = YIZYIIIIIIIIII
  E81     = ZIZYIIIIIIIIII
  E82     = XIYZIIIIIIIIII
  E83     = YIYZIIIIIIIIII
  E84     = ZIYZIIIIIIIIII
  E85     = XIZZIIIIIIIIII
  E86     = YIZZIIIIIIIIII
  E87     = ZIZZIIIIIIIIII
  E88     = XIXIXIIIIIIIII
  E89     = YIXIXIIIIIIIII
  E90     = ZIXIXIIIIIIIII
  E91     = XIXIIXIIIIIIII
  E92     = YIXIIXIIIIIIII
  E93     = ZIXIIXIIIIIIII
  E94     = XIXIIIXIIIIIII
  E95     = YIXIIIXIIIIIII
  E96     = ZIXIIIXIIIIIII
  E97     = XIXIIIIXIIIIII
  E98     = YIXIIIIXIIIIII
  E99     = ZIXIIIIXIIIIII
  E100    = XIXIIIIIXIIIII
  E101    = YIXIIIIIXIIIII
  E102    = ZIXIIIIIXIIIII
  E103    = XIXIIIIIIXIIII
  E104    = YIXIIIIIIXIIII
  E105    = ZIXIIIIIIXIIII
  E106    = XIIXXIIIIIIIII
  E107    = YIIXXIIIIIIIII
  E108    = ZIIXXIIIIIIIII
  E109    = XIIXIXIIIIIIII
  E110    = YIIXIXIIIIIIII
  E111    = ZIIXIXIIIIIIII
  E112    = XIIXIIXIIIIIII
  E113    = YIIXIIXIIIIIII
  E114    = ZIIXIIXIIIIIII
  E115    = XIIXIIIXIIIIII
  E116    = YIIXIIIXIIIIII
  E117    = ZIIXIIIXIIIIII
  E118    = XIIXIIIIXIIIII
  E119    = YIIXIIIIXIIIII
  E120    = ZIIXIIIIXIIIII
  E121    = XIIXIIIIIXIIII
  E122    = YIIXIIIIIXIIII
  E123    = ZIIXIIIIIXIIII
  E124    = XIIIXXIIIIIIII
  E125    = YIIIXXIIIIIIII
  E126    = ZIIIXXIIIIIIII
  E127    = XIIIXIXIIIIIII
  E128    = YIIIXIXIIIIIII
  E129    = ZIIIXIXIIIIIII
  E130    = XIIIXIIXIIIIII
  E131    = YIIIXIIXIIIIII
  E132    = ZIIIXIIXIIIIII
  E133    = XIIIXIIIXIIIII
  E134    = YIIIXIIIXIIIII
  E135    = ZIIIXIIIXIIIII
  E136    = XIIIXIIIIXIIII
  E137    = YIIIXIIIIXIIII
  E138    = ZIIIXIIIIXIIII
  E139    = XIIIYIIIIIZIII
  E140    = YIIIYIIIIIZIII
  E141    = ZIIIYIIIIIZIII
  E142    = XIIIZIIIIIZIII
  E143    = YIIIZIIIIIZIII
  E144    = ZIIIZIIIIIZIII
  E145    = XIIIYIIIIIIZII
  E146    = YIIIYIIIIIIZII
  E147    = ZIIIYIIIIIIZII
  E148    = XIIIZIIIIIIZII
  E149    = YIIIZIIIIIIZII
  E150    = ZIIIZIIIIIIZII
  E151    = XIIIIXXIIIIIII
  E152    = YIIIIXXIIIIIII
  E153    = ZIIIIXXIIIIIII
  E154    = XIIIIXIXIIIIII
  E155    = YIIIIXIXIIIIII
  E156    = ZIIIIXIXIIIIII
  E157    = XIIIIXIIXIIIII
  E158    = YIIIIXIIXIIIII
  E159    = ZIIIIXIIXIIIII
  E160    = XIIIIXIIIXIIII
  E161    = YIIIIXIIIXIIII
  E162    = ZIIIIXIIIXIIII
  E163    = XIIIIYIIIIIIZI
  E164    = YIIIIYIIIIIIZI
  E165    = ZIIIIYIIIIIIZI
  E166    = XIIIIZIIIIIIZI
  E167    = YIIIIZIIIIIIZI
  E168    = ZIIIIZIIIIIIZI
  E169    = XIIIIYIIIIIIIZ
  E170    = YIIIIYIIIIIIIZ
  E171    = ZIIIIYIIIIIIIZ
  E172    = XIIIIZIIIIIIIZ
  E173    = YIIIIZIIIIIIIZ
  E174    = ZIIIIZIIIIIIIZ
  E175    = XIIIIIXXIIIIII
  E176    = YIIIIIXXIIIIII
  E177    = ZIIIIIXXIIIIII
  E178    = XIIIIIYYIIIIII
  E179    = YIIIIIYYIIIIII
  E180    = ZIIIIIYYIIIIII
  E181    = XIIIIIZYIIIIII
  E182    = YIIIIIZYIIIIII
  E183    = ZIIIIIZYIIIIII
  E184    = XIIIIIYZIIIIII
  E185    = YIIIIIYZIIIIII
  E186    = ZIIIIIYZIIIIII
  E187    = XIIIIIZZIIIIII
  E188    = YIIIIIZZIIIIII
  E189    = ZIIIIIZZIIIIII
  E190    = XIIIIIXIXIIIII
  E191    = YIIIIIXIXIIIII
  E192    = ZIIIIIXIXIIIII
  E193    = XIIIIIXIIXIIII
  E194    = YIIIIIXIIXIIII
  E195    = ZIIIIIXIIXIIII
  E196    = XIIIIIIXXIIIII
  E197    = YIIIIIIXXIIIII
  E198    = ZIIIIIIXXIIIII
  E199    = XIIIIIIXIXIIII
  E200    = YIIIIIIXIXIIII
  E201    = ZIIIIIIXIXIIII
  E202    = XIIIIIIIXXIIII
  E203    = YIIIIIIIXXIIII
  E204    = ZIIIIIIIXXIIII
  E205    = XIIIIIIIYIYIII
  E206    = YIIIIIIIYIYIII
  E207    = ZIIIIIIIYIYIII
  E208    = XIIIIIIIZIYIII
  E209    = YIIIIIIIZIYIII
  E210    = ZIIIIIIIZIYIII
  E211    = XIIIIIIIYIIYII
  E212    = YIIIIIIIYIIYII
  E213    = ZIIIIIIIYIIYII
  E214    = XIIIIIIIZIIYII
  E215    = YIIIIIIIZIIYII
  E216    = ZIIIIIIIZIIYII
  E217    = XIIIIIIIIYIIYI
  E218    = YIIIIIIIIYIIYI
  E219    = ZIIIIIIIIYIIYI
  E220    = XIIIIIIIIZIIYI
  E221    = YIIIIIIIIZIIYI
  E222    = ZIIIIIIIIZIIYI
  E223    = XIIIIIIIIYIIIY
  E224    = YIIIIIIIIYIIIY
  E225    = ZIIIIIIIIYIIIY
  E226    = XIIIIIIIIZIIIY
  E227    = YIIIIIIIIZIIIY
  E228    = ZIIIIIIIIZIIIY
  E229    = XIIIIIIIIIXXII
  E230    = YIIIIIIIIIXXII
  E231    = ZIIIIIIIIIXXII
  E232    = XIIIIIIIIIYYII
  E233    = YIIIIIIIIIYYII
  E234    = ZIIIIIIIIIYYII
  E235    = XIIIIIIIIIZZII
  E236    = YIIIIIIIIIZZII
  E237    = ZIIIIIIIIIZZII
  E238    = XIIIIIIIIIXIXI
  E239    = YIIIIIIIIIXIXI
  E240    = ZIIIIIIIIIXIXI
  E241    = XIIIIIIIIIXIIX
  E242    = YIIIIIIIIIXIIX
  E243    = ZIIIIIIIIIXIIX
  E244    = XIIIIIIIIIIXXI
  E245    = YIIIIIIIIIIXXI
  E246    = ZIIIIIIIIIIXXI
  E247    = XIIIIIIIIIIXIX
  E248    = YIIIIIIIIIIXIX
  E249    = ZIIIIIIIIIIXIX
  E250    = XIIIIIIIIIIIXX
  E251    = YIIIIIIIIIIIXX
  E252    = ZIIIIIIIIIIIXX
  E253    = XIIIIIIIIIIIYY
  E254    = YIIIIIIIIIIIYY
  E255    = ZIIIIIIIIIIIYY
  E256    = XIIIIIIIIIIIZZ
  E257    = YIIIIIIIIIIIZZ
  E258    = ZIIIIIIIIIIIZZ
  E259    = IXXXIIIIIIIIII
  E260    = IYXXIIIIIIIIII
  E261    = IZXXIIIIIIIIII
  E262    = IXYYIIIIIIIIII
  E263    = IYYYIIIIIIIIII
  E264    = IZYYIIIIIIIIII
  E265    = IXZYIIIIIIIIII
  E266    = IYZYIIIIIIIIII
  E267    = IZZYIIIIIIIIII
  E268    = IXYZIIIIIIIIII
  E269    = IYYZIIIIIIIIII
  E270    = IZYZIIIIIIIIII
  E271    = IXZZIIIIIIIIII
  E272    = IYZZIIIIIIIIII
  E273    = IZZZIIIIIIIIII
  E274    = IXXIXIIIIIIIII
  E275    = IYXIXIIIIIIIII
  E276    = IZXIXIIIIIIIII
  E277    = IXXIIXIIIIIIII
  E278    = IYXIIXIIIIIIII
  E279    = IZXIIXIIIIIIII
  E280    = IXXIIIXIIIIIII
  E281    = IYXIIIXIIIIIII
  E282    = IZXIIIXIIIIIII
  E283    = IXXIIIIXIIIIII
  E284    = IYXIIIIXIIIIII
  E285    = IZXIIIIXIIIIII
  E286    = IXXIIIIIXIIIII
  E287    = IYXIIIIIXIIIII
  E288    = IZXIIIIIXIIIII
  E289    = IXXIIIIIIXIIII
  E290    = IYXIIIIIIXIIII
  E291    = IZXIIIIIIXIIII
  E292    = IXIXXIIIIIIIII
  E293    = IYIXXIIIIIIIII
  E294    = IZIXXIIIIIIIII
  E295    = IXIXIXIIIIIIII
  E296    = IYIXIXIIIIIIII
  E297    = IZIXIXIIIIIIII
  E298    = IXIXIIXIIIIIII
  E299    = IYIXIIXIIIIIII
  E300    = IZIXIIXIIIIIII
  E301    = IXIXIIIXIIIIII
  E302    = IYIXIIIXIIIIII
  E303    = IZIXIIIXIIIIII
  E304    = IXIXIIIIXIIIII
  E305    = IYIXIIIIXIIIII
  E306    = IZIXIIIIXIIIII
  E307    = IXIXIIIIIXIIII
  E308    = IYIXIIIIIXIIII
  E309    = IZIXIIIIIXIIII
  E310    = IXIIXXIIIIIIII
  E311    = IYIIXXIIIIIIII
  E312    = IZIIXXIIIIIIII
  E313    = IXIIXIXIIIIIII
  E314    = IYIIXIXIIIIIII
  E315    = IZIIXIXIIIIIII
  E316    = IXIIXIIXIIIIII
  E317    = IYIIXIIXIIIIII
  E318    = IZIIXIIXIIIIII
  E319    = IXIIXIIIXIIIII
  E320    = IYIIXIIIXIIIII
  E321    = IZIIXIIIXIIIII
  E322    = IXIIXIIIIXIIII
  E323    = IYIIXIIIIXIIII
  E324    = IZIIXIIIIXIIII
  E325    = IXIIYIIIIIZIII
  E326    = IYIIYIIIIIZIII
  E327    = IZIIYIIIIIZIII
  E328    = IXIIZIIIIIZIII
  E329    = IYIIZIIIIIZIII
  E330    = IZIIZIIIIIZIII
  E331    = IXIIYIIIIIIZII
  E332    = IYIIYIIIIIIZII
  E333    = IZIIYIIIIIIZII
  E334    = IXIIZIIIIIIZII
  E335    = IYIIZIIIIIIZII
  E336    = IZIIZIIIIIIZII
  E337    = IXIIIXXIIIIIII
  E338    = IYIIIXXIIIIIII
  E339    = IZIIIXXIIIIIII
  E340    = IXIIIXIXIIIIII
  E341    = IYIIIXIXIIIIII
  E342    = IZIIIXIXIIIIII
  E343    = IXIIIXIIXIIIII
  E344    = IYIIIXIIXIIIII
  E345    = IZIIIXIIXIIIII
  E346    = IXIIIXIIIXIIII
  E347    = IYIIIXIIIXIIII
  E348    = IZIIIXIIIXIIII
  E349    = IXIIIYIIIIIIZI
  E350    = IYIIIYIIIIIIZI
  E351    = IZIIIYIIIIIIZI
  E352    = IXIIIZIIIIIIZI
  E353    = IYIIIZIIIIIIZI
  E354    = IZIIIZIIIIIIZI
  E355    = IXIIIYIIIIIIIZ
  E356    = IYIIIYIIIIIIIZ
  E357    = IZIIIYIIIIIIIZ
  E358    = IXIIIZIIIIIIIZ
  E359    = IYIIIZIIIIIIIZ
  E360    = IZIIIZIIIIIIIZ
  E361    = IXIIIIXXIIIIII
  E362    = IYIIIIXXIIIIII
  E363    = IZIIIIXXIIIIII
  E364    = IXIIIIYYIIIIII
  E365    = IYIIIIYYIIIIII
  E366    = IZIIIIYYIIIIII
  E367    = IXIIIIZYIIIIII
  E368    = IYIIIIZYIIIIII
  E369    = IZIIIIZYIIIIII
  E370    = IXIIIIYZIIIIII
  E371    = IYIIIIYZIIIIII
  E372    = IZIIIIYZIIIIII
  E373    = IXIIIIZZIIIIII
  E374    = IYIIIIZZIIIIII
  E375    = IZIIIIZZIIIIII
  E376    = IXIIIIXIXIIIII
  E377    = IYIIIIXIXIIIII
  E378    = IZIIIIXIXIIIII
  E379    = IXIIIIXIIXIIII
  E380    = IYIIIIXIIXIIII
  E381    = IZIIIIXIIXIIII
  E382    = IXIIIIIXXIIIII
  E383    = IYIIIIIXXIIIII
  E384    = IZIIIIIXXIIIII
  E385    = IXIIIIIXIXIIII
  E386    = IYIIIIIXIXIIII
  E387    = IZIIIIIXIXIIII
  E388    = IXIIIIIIXXIIII
  E389    = IYIIIIIIXXIIII
  E390    = IZIIIIIIXXIIII
  E391    = IXIIIIIIYIYIII
  E392    = IYIIIIIIYIYIII
  E393    = IZIIIIIIYIYIII
  E394    = IXIIIIIIZIYIII
  E395    = IYIIIIIIZIYIII
  E396    = IZIIIIIIZIYIII
  E397    = IXIIIIIIYIIYII
  E398    = IYIIIIIIYIIYII
  E399    = IZIIIIIIYIIYII
  E400    = IXIIIIIIZIIYII
  E401    = IYIIIIIIZIIYII
  E402    = IZIIIIIIZIIYII
  E403    = IXIIIIIIIYIIYI
  E404    = IYIIIIIIIYIIYI
  E405    = IZIIIIIIIYIIYI
  E406    = IXIIIIIIIZIIYI
  E407    = IYIIIIIIIZIIYI
  E408    = IZIIIIIIIZIIYI
  E409    = IXIIIIIIIYIIIY
  E410    = IYIIIIIIIYIIIY
  E411    = IZIIIIIIIYIIIY
  E412    = IXIIIIIIIZIIIY
  E413    = IYIIIIIIIZIIIY
  E414    = IZIIIIIIIZIIIY
  E415    = IXIIIIIIIIXXII
  E416    = IYIIIIIIIIXXII
  E417    = IZIIIIIIIIXXII
  E418    = IXIIIIIIIIYYII
  E419    = IYIIIIIIIIYYII
  E420    = IZIIIIIIIIYYII
  E421    = IXIIIIIIIIZZII
  E422    = IYIIIIIIIIZZII
  E423    = IZIIIIIIIIZZII
  E424    = IXIIIIIIIIXIXI
  E425    = IYIIIIIIIIXIXI
  E426    = IZIIIIIIIIXIXI
  E427    = IXIIIIIIIIXIIX
  E428    = IYIIIIIIIIXIIX
  E429    = IZIIIIIIIIXIIX
  E430    = IXIIIIIIIIIXXI
  E431    = IYIIIIIIIIIXXI
  E432    = IZIIIIIIIIIXXI
  E433    = IXIIIIIIIIIXIX
  E434    = IYIIIIIIIIIXIX
  E435    = IZIIIIIIIIIXIX
  E436    = IXIIIIIIIIIIXX
  E437    = IYIIIIIIIIIIXX
  E438    = IZIIIIIIIIIIXX
  E439    = IXIIIIIIIIIIYY
  E440    = IYIIIIIIIIIIYY
  E441    = IZIIIIIIIIIIYY
  E442    = IXIIIIIIIIIIZZ
  E443    = IYIIIIIIIIIIZZ
  E444    = IZIIIIIIIIIIZZ
  E445    = IIXXXIIIIIIIII
  E446    = IIYYXIIIIIIIII
  E447    = IIZYXIIIIIIIII
  E448    = IIYZXIIIIIIIII
  E449    = IIZZXIIIIIIIII
  E450    = IIXXIXIIIIIIII
  E451    = IIYYIXIIIIIIII
  E452    = IIZYIXIIIIIIII
  E453    = IIYZIXIIIIIIII
  E454    = IIZZIXIIIIIIII
  E455    = IIXXIIXIIIIIII
  E456    = IIYYIIXIIIIIII
  E457    = IIZYIIXIIIIIII
  E458    = IIYZIIXIIIIIII
  E459    = IIZZIIXIIIIIII
  E460    = IIXXIIIXIIIIII
  E461    = IIYYIIIXIIIIII
  E462    = IIZYIIIXIIIIII
  E463    = IIYZIIIXIIIIII
  E464    = IIZZIIIXIIIIII
  E465    = IIXXIIIIXIIIII
  E466    = IIYYIIIIXIIIII
  E467    = IIZYIIIIXIIIII
  E468    = IIYZIIIIXIIIII
  E469    = IIZZIIIIXIIIII
  E470    = IIXXIIIIIXIIII
  E471    = IIYYIIIIIXIIII
  E472    = IIZYIIIIIXIIII
  E473    = IIYZIIIIIXIIII
  E474    = IIZZIIIIIXIIII
  E475    = IIXIXXIIIIIIII
  E476    = IIYIYYIIIIIIII
  E477    = IIZIYYIIIIIIII
  E478    = IIYIZYIIIIIIII
  E479    = IIZIZYIIIIIIII
  E480    = IIYIYZIIIIIIII
  E481    = IIZIYZIIIIIIII
  E482    = IIYIZZIIIIIIII
  E483    = IIZIZZIIIIIIII
  E484    = IIXIXIXIIIIIII
  E485    = IIXIXIIXIIIIII
  E486    = IIXIXIIIXIIIII
  E487    = IIXIXIIIIXIIII
  E488    = IIXIYIIIIIZIII
  E489    = IIXIZIIIIIZIII
  E490    = IIXIYIIIIIIZII
  E491    = IIXIZIIIIIIZII
  E492    = IIYIYIIIIIIIZI
  E493    = IIZIYIIIIIIIZI
  E494    = IIYIZIIIIIIIZI
  E495    = IIZIZIIIIIIIZI
  E496    = IIYIYIIIIIIIIZ
  E497    = IIZIYIIIIIIIIZ
  E498    = IIYIZIIIIIIIIZ
  E499    = IIZIZIIIIIIIIZ
  E500    = IIXIIXXIIIIIII
  E501    = IIXIIXIXIIIIII
  E502    = IIXIIXIIXIIIII
  E503    = IIXIIXIIIXIIII
  E504    = IIYIIYIIIIZIII
  E505    = IIZIIYIIIIZIII
  E506    = IIYIIZIIIIZIII
  E507    = IIZIIZIIIIZIII
  E508    = IIYIIYIIIIIZII
  E509    = IIZIIYIIIIIZII
  E510    = IIYIIZIIIIIZII
  E511    = IIZIIZIIIIIZII
  E512    = IIXIIYIIIIIIZI
  E513    = IIXIIZIIIIIIZI
  E514    = IIXIIYIIIIIIIZ
  E515    = IIXIIZIIIIIIIZ
  E516    = IIXIIIXXIIIIII
  E517    = IIXIIIYYIIIIII
  E518    = IIXIIIZYIIIIII
  E519    = IIXIIIYZIIIIII
  E520    = IIXIIIZZIIIIII
  E521    = IIXIIIXIXIIIII
  E522    = IIXIIIXIIXIIII
  E523    = IIYIIIYIIIXIII
  E524    = IIZIIIYIIIXIII
  E525    = IIYIIIZIIIXIII
  E526    = IIZIIIZIIIXIII
  E527    = IIYIIIYIIIIXII
  E528    = IIZIIIYIIIIXII
  E529    = IIYIIIZIIIIXII
  E530    = IIZIIIZIIIIXII
  E531    = IIYIIIYIIIIIXI
  E532    = IIZIIIYIIIIIXI
  E533    = IIYIIIZIIIIIXI
  E534    = IIZIIIZIIIIIXI
  E535    = IIYIIIYIIIIIIX
  E536    = IIZIIIYIIIIIIX
  E537    = IIYIIIZIIIIIIX
  E538    = IIZIIIZIIIIIIX
  E539    = IIXIIIIXXIIIII
  E540    = IIXIIIIXIXIIII
  E541    = IIYIIIIYIIXIII
  E542    = IIZIIIIYIIXIII
  E543    = IIYIIIIZIIXIII
  E544    = IIZIIIIZIIXIII
  E545    = IIYIIIIYIIIXII
  E546    = IIZIIIIYIIIXII
  E547    = IIYIIIIZIIIXII
  E548    = IIZIIIIZIIIXII
  E549    = IIYIIIIYIIIIXI
  E550    = IIZIIIIYIIIIXI
  E551    = IIYIIIIZIIIIXI
  E552    = IIZIIIIZIIIIXI
  E553    = IIYIIIIYIIIIIX
  E554    = IIZIIIIYIIIIIX
  E555    = IIYIIIIZIIIIIX
  E556    = IIZIIIIZIIIIIX
  E557    = IIXIIIIIXXIIII
  E558    = IIYIIIIIYYIIII
  E559    = IIZIIIIIYYIIII
  E560    = IIYIIIIIZYIIII
  E561    = IIZIIIIIZYIIII
  E562    = IIYIIIIIYZIIII
  E563    = IIZIIIIIYZIIII
  E564    = IIYIIIIIZZIIII
  E565    = IIZIIIIIZZIIII
  E566    = IIXIIIIIYIYIII
  E567    = IIXIIIIIZIYIII
  E568    = IIXIIIIIYIIYII
  E569    = IIXIIIIIZIIYII
  E570    = IIYIIIIIYIIIYI
  E571    = IIZIIIIIYIIIYI
  E572    = IIYIIIIIZIIIYI
  E573    = IIZIIIIIZIIIYI
  E574    = IIYIIIIIYIIIIY
  E575    = IIZIIIIIYIIIIY
  E576    = IIYIIIIIZIIIIY
  E577    = IIZIIIIIZIIIIY
  E578    = IIYIIIIIIYYIII
  E579    = IIZIIIIIIYYIII
  E580    = IIYIIIIIIZYIII
  E581    = IIZIIIIIIZYIII
  E582    = IIYIIIIIIYIYII
  E583    = IIZIIIIIIYIYII
